loan_id,installment_no,due_date,due_principal,due_fee_interest,due_total,scheduled_balance_after
5254,6,2026-03-12,64.35,1.37,65.72,0.0
5255,1,2025-10-26,136.66,5.16,141.82,417.68
5255,2,2025-11-26,137.94,3.89,141.83,279.74
5255,3,2025-12-26,139.22,2.61,141.83,140.52
5255,4,2026-01-26,140.52,1.31,141.83,0.0
5256,1,2025-10-17,313.42,11.91,325.33,957.98
5256,2,2025-11-17,316.35,8.97,325.32,641.63
5256,3,2025-12-17,319.32,6.01,325.33,322.31
5256,4,2026-01-17,322.31,3.02,325.33,0.0
5257,1,2025-10-28,279.62,11.11,290.73,855.39
5257,2,2025-11-28,282.36,8.37,290.73,573.03
5257,3,2025-12-28,285.12,5.61,290.73,287.91
5257,4,2026-01-28,287.91,2.82,290.73,0.0
5258,1,2025-10-12,93.52,4.57,98.09,287.36
5258,2,2025-11-12,94.64,3.45,98.09,192.72
5258,3,2025-12-12,95.78,2.31,98.09,96.94
5258,4,2026-01-12,96.94,1.16,98.1,0.0
5259,1,2025-10-02,34.95,5.51,40.46,413.96
5259,2,2025-11-02,35.38,5.08,40.46,378.58
5259,3,2025-12-02,35.81,4.64,40.45,342.77
5259,4,2026-01-02,36.25,4.2,40.45,306.52
5259,5,2026-02-02,36.7,3.76,40.46,269.82
5259,6,2026-03-02,37.15,3.31,40.46,232.67
5259,7,2026-04-02,37.6,2.85,40.45,195.07
5259,8,2026-05-02,38.07,2.39,40.46,157.0
5259,9,2026-06-02,38.53,1.93,40.46,118.47
5259,10,2026-07-02,39.01,1.45,40.46,79.46
5259,11,2026-08-02,39.48,0.97,40.45,39.98
5259,12,2026-09-02,39.98,0.49,40.47,0.0
5260,1,2025-10-02,131.14,7.59,138.73,674.43
5260,2,2025-11-02,132.37,6.35,138.72,542.06
5260,3,2025-12-02,133.62,5.1,138.72,408.44
5260,4,2026-01-02,134.88,3.85,138.73,273.56
5260,5,2026-02-02,136.15,2.58,138.73,137.41
5260,6,2026-03-02,137.41,1.29,138.7,0.0
5261,1,2025-10-12,28.54,3.65,32.19,333.56
5261,2,2025-11-12,28.83,3.36,32.19,304.73
5261,3,2025-12-12,29.12,3.07,32.19,275.61
5261,4,2026-01-12,29.41,2.78,32.19,246.2
5261,5,2026-02-12,29.71,2.48,32.19,216.49
5261,6,2026-03-12,30.01,2.18,32.19,186.48
5261,7,2026-04-12,30.31,1.88,32.19,156.17
5261,8,2026-05-12,30.61,1.57,32.18,125.56
5261,9,2026-06-12,30.92,1.26,32.18,94.64
5261,10,2026-07-12,31.23,0.95,32.18,63.41
5261,11,2026-08-12,31.55,0.64,32.19,31.86
5261,12,2026-09-12,31.86,0.32,32.18,0.0
5262,1,2025-10-13,76.05,4.72,80.77,391.91
5262,2,2025-11-13,76.82,3.96,80.78,315.09
5262,3,2025-12-13,77.59,3.18,80.77,237.5
5262,4,2026-01-13,78.38,2.4,80.78,159.12
5262,5,2026-02-13,79.17,1.61,80.78,79.95
5262,6,2026-03-13,79.95,0.81,80.76,0.0
5263,1,2025-10-14,58.99,4.77,63.76,306.72
5263,2,2025-11-14,59.76,4.0,63.76,246.96
5263,3,2025-12-14,60.54,3.22,63.76,186.42
5263,4,2026-01-14,61.33,2.43,63.76,125.09
5263,5,2026-02-14,62.13,1.63,63.76,62.96
5263,6,2026-03-14,62.96,0.82,63.78,0.0
5264,1,2025-10-15,139.6,5.17,144.77,426.51
5264,2,2025-11-15,140.88,3.9,144.78,285.63
5264,3,2025-12-15,142.17,2.61,144.78,143.46
5264,4,2026-01-15,143.46,1.31,144.77,0.0
5265,1,2025-10-02,185.11,7.11,192.22,565.93
5265,2,2025-11-02,186.87,5.36,192.23,379.06
5265,3,2025-12-02,188.64,3.59,192.23,190.42
5265,4,2026-01-02,190.42,1.8,192.22,0.0
5266,1,2025-10-23,111.81,4.52,116.33,342.16
5266,2,2025-11-23,112.93,3.41,116.34,229.23
5266,3,2025-12-23,114.05,2.28,116.33,115.18
5266,4,2026-01-23,115.18,1.15,116.33,0.0
5267,1,2025-10-10,46.27,4.88,51.15,535.39
5267,2,2025-11-10,46.66,4.5,51.16,488.73
5267,3,2025-12-10,47.05,4.1,51.15,441.68
5267,4,2026-01-10,47.45,3.71,51.16,394.23
5267,5,2026-02-10,47.85,3.31,51.16,346.38
5267,6,2026-03-10,48.25,2.91,51.16,298.13
5267,7,2026-04-10,48.65,2.5,51.15,249.48
5267,8,2026-05-10,49.06,2.09,51.15,200.42
5267,9,2026-06-10,49.48,1.68,51.16,150.94
5267,10,2026-07-10,49.89,1.27,51.16,101.05
5267,11,2026-08-10,50.31,0.85,51.16,50.74
5267,12,2026-09-10,50.74,0.43,51.17,0.0
5268,1,2025-10-04,339.43,20.87,360.3,1748.69
5268,2,2025-11-04,342.82,17.48,360.3,1405.87
5268,3,2025-12-04,346.24,14.05,360.29,1059.63
5268,4,2026-01-04,349.7,10.59,360.29,709.93
5268,5,2026-02-04,353.2,7.1,360.3,356.73
5268,6,2026-03-04,356.73,3.57,360.3,0.0
5269,1,2025-10-23,102.52,5.84,108.36,316.22
5269,2,2025-11-23,103.95,4.41,108.36,212.27
5269,3,2025-12-23,105.4,2.96,108.36,106.87
5269,4,2026-01-23,106.87,1.49,108.36,0.0
5270,1,2025-10-02,173.02,6.57,179.59,528.83
5270,2,2025-11-02,174.64,4.95,179.59,354.19
5270,3,2025-12-02,176.27,3.31,179.58,177.92
5270,4,2026-01-02,177.92,1.66,179.58,0.0
5271,1,2025-10-15,63.54,6.88,70.42,334.56
5271,2,2025-11-15,64.64,5.78,70.42,269.92
5271,3,2025-12-15,65.76,4.67,70.43,204.16
5271,4,2026-01-15,66.89,3.53,70.42,137.27
5271,5,2026-02-15,68.05,2.37,70.42,69.22
5271,6,2026-03-15,69.22,1.2,70.42,0.0
5272,1,2025-10-08,91.2,4.68,95.88,280.57
5272,2,2025-11-08,92.35,3.53,95.88,188.22
5272,3,2025-12-08,93.52,2.37,95.89,94.7
5272,4,2026-01-08,94.7,1.19,95.89,0.0
5273,1,2025-10-14,116.04,6.36,122.4,595.95
5273,2,2025-11-14,117.08,5.32,122.4,478.87
5273,3,2025-12-14,118.12,4.28,122.4,360.75
5273,4,2026-01-14,119.18,3.22,122.4,241.57
5273,5,2026-02-14,120.24,2.16,122.4,121.33
5273,6,2026-03-14,121.33,1.08,122.41,0.0
5274,1,2025-10-13,190.99,7.45,198.44,584.08
5274,2,2025-11-13,192.83,5.62,198.45,391.25
5274,3,2025-12-13,194.69,3.76,198.45,196.56
5274,4,2026-01-13,196.56,1.89,198.45,0.0
5275,1,2025-10-19,311.26,12.25,323.51,952.0
5275,2,2025-11-19,314.28,9.23,323.51,637.72
5275,3,2025-12-19,317.32,6.18,323.5,320.4
5275,4,2026-01-19,320.4,3.11,323.51,0.0
5276,1,2025-10-12,103.36,5.19,108.55,317.77
5276,2,2025-11-12,104.63,3.91,108.54,213.14
5276,3,2025-12-12,105.92,2.62,108.54,107.22
5276,4,2026-01-12,107.22,1.32,108.54,0.0
5277,1,2025-10-28,83.09,4.83,87.92,427.37
5277,2,2025-11-28,83.87,4.05,87.92,343.5
5277,3,2025-12-28,84.67,3.25,87.92,258.83
5277,4,2026-01-28,85.47,2.45,87.92,173.36
5277,5,2026-02-28,86.28,1.64,87.92,87.08
5277,6,2026-03-28,87.08,0.82,87.9,0.0
5278,1,2025-10-22,254.76,9.94,264.7,779.08
5278,2,2025-11-22,257.21,7.49,264.7,521.87
5278,3,2025-12-22,259.68,5.02,264.7,262.19
5278,4,2026-01-22,262.19,2.52,264.71,0.0
5279,1,2025-10-21,58.78,6.24,65.02,309.23
5279,2,2025-11-21,59.78,5.25,65.03,249.45
5279,3,2025-12-21,60.8,4.23,65.03,188.65
5279,4,2026-01-21,61.83,3.2,65.03,126.82
5279,5,2026-02-21,62.88,2.15,65.03,63.94
5279,6,2026-03-21,63.94,1.09,65.03,0.0
5280,1,2025-10-13,128.09,8.1,136.19,660.5
5280,2,2025-11-13,129.41,6.79,136.2,531.09
5280,3,2025-12-13,130.74,5.46,136.2,400.35
5280,4,2026-01-13,132.09,4.11,136.2,268.26
5280,5,2026-02-13,133.44,2.76,136.2,134.82
5280,6,2026-03-13,134.82,1.39,136.21,0.0
5281,1,2025-10-07,44.76,5.46,50.22,521.81
5281,2,2025-11-07,45.2,5.03,50.23,476.61
5281,3,2025-12-07,45.63,4.59,50.22,430.98
5281,4,2026-01-07,46.07,4.15,50.22,384.91
5281,5,2026-02-07,46.51,3.71,50.22,338.4
5281,6,2026-03-07,46.96,3.26,50.22,291.44
5281,7,2026-04-07,47.41,2.81,50.22,244.03
5281,8,2026-05-07,47.87,2.35,50.22,196.16
5281,9,2026-06-07,48.33,1.89,50.22,147.83
5281,10,2026-07-07,48.8,1.42,50.22,99.03
5281,11,2026-08-07,49.27,0.95,50.22,49.76
5281,12,2026-09-07,49.76,0.48,50.24,0.0
5282,1,2025-10-25,240.66,9.87,250.53,736.68
5282,2,2025-11-25,243.1,7.44,250.54,493.58
5282,3,2025-12-25,245.55,4.99,250.54,248.03
5282,4,2026-01-25,248.03,2.51,250.54,0.0
5283,1,2025-10-26,35.11,2.95,38.06,182.79
5283,2,2025-11-26,35.58,2.48,38.06,147.21
5283,3,2025-12-26,36.06,1.99,38.05,111.15
5283,4,2026-01-26,36.55,1.51,38.06,74.6
5283,5,2026-02-26,37.05,1.01,38.06,37.55
5283,6,2026-03-26,37.55,0.51,38.06,0.0
5284,1,2025-10-09,167.01,9.68,176.69,515.38
5284,2,2025-11-09,169.38,7.31,176.69,346.0
5284,3,2025-12-09,171.78,4.91,176.69,174.22
5284,4,2026-01-09,174.22,2.47,176.69,0.0
5285,1,2025-10-11,260.67,10.21,270.88,797.18
5285,2,2025-11-11,263.18,7.69,270.87,534.0
5285,3,2025-12-11,265.72,5.15,270.87,268.28
5285,4,2026-01-11,268.28,2.59,270.87,0.0
5286,1,2025-10-10,131.19,7.34,138.53,404.45
5286,2,2025-11-10,132.99,5.55,138.54,271.46
5286,3,2025-12-10,134.81,3.72,138.53,136.65
5286,4,2026-01-10,136.65,1.87,138.52,0.0
5287,1,2025-10-15,64.79,4.44,69.23,334.88
5287,2,2025-11-15,65.51,3.72,69.23,269.37
5287,3,2025-12-15,66.23,2.99,69.22,203.14
5287,4,2026-01-15,66.97,2.26,69.23,136.17
5287,5,2026-02-15,67.71,1.51,69.22,68.46
5287,6,2026-03-15,68.46,0.76,69.22,0.0
5288,1,2025-10-14,138.89,7.16,146.05,712.14
5288,2,2025-11-14,140.05,5.99,146.04,572.09
5288,3,2025-12-14,141.23,4.81,146.04,430.86
5288,4,2026-01-14,142.42,3.62,146.04,288.44
5288,5,2026-02-14,143.62,2.43,146.05,144.82
5288,6,2026-03-14,144.82,1.22,146.04,0.0
5289,1,2025-10-24,111.27,4.03,115.3,339.8
5289,2,2025-11-24,112.26,3.04,115.3,227.54
5289,3,2025-12-24,113.27,2.03,115.3,114.27
5289,4,2026-01-24,114.27,1.02,115.29,0.0
5290,1,2025-10-25,196.95,8.4,205.35,603.35
5290,2,2025-11-25,199.02,6.33,205.35,404.33
5290,3,2025-12-25,201.11,4.24,205.35,203.22
5290,4,2026-01-25,203.22,2.13,205.35,0.0
5291,1,2025-10-21,53.97,6.6,60.57,629.24
5291,2,2025-11-21,54.49,6.08,60.57,574.75
5291,3,2025-12-21,55.02,5.55,60.57,519.73
5291,4,2026-01-21,55.55,5.02,60.57,464.18
5291,5,2026-02-21,56.09,4.48,60.57,408.09
5291,6,2026-03-21,56.63,3.94,60.57,351.46
5291,7,2026-04-21,57.18,3.39,60.57,294.28
5291,8,2026-05-21,57.73,2.84,60.57,236.55
5291,9,2026-06-21,58.29,2.28,60.57,178.26
5291,10,2026-07-21,58.85,1.72,60.57,119.41
5291,11,2026-08-21,59.42,1.15,60.57,59.99
5291,12,2026-09-21,59.99,0.58,60.57,0.0
5292,1,2025-10-14,121.85,6.37,128.22,375.01
5292,2,2025-11-14,123.41,4.81,128.22,251.6
5292,3,2025-12-14,125.0,3.23,128.23,126.6
5292,4,2026-01-14,126.6,1.62,128.22,0.0
5293,1,2025-10-03,200.66,7.77,208.43,613.53
5293,2,2025-11-03,202.57,5.86,208.43,410.96
5293,3,2025-12-03,204.51,3.92,208.43,206.45
5293,4,2026-01-03,206.45,1.97,208.42,0.0
5294,1,2025-10-27,125.91,4.55,130.46,384.51
5294,2,2025-11-27,127.03,3.43,130.46,257.48
5294,3,2025-12-27,128.17,2.3,130.47,129.31
5294,4,2026-01-27,129.31,1.15,130.46,0.0
5295,1,2025-10-23,231.86,14.75,246.61,1195.75
5295,2,2025-11-23,234.26,12.36,246.62,961.49
5295,3,2025-12-23,236.68,9.94,246.62,724.81
5295,4,2026-01-23,239.12,7.49,246.61,485.69
5295,5,2026-02-23,241.6,5.02,246.62,244.09
5295,6,2026-03-23,244.09,2.52,246.61,0.0
5296,1,2025-10-28,84.91,4.56,89.47,261.52
5296,2,2025-11-28,86.03,3.44,89.47,175.49
5296,3,2025-12-28,87.17,2.31,89.48,88.32
5296,4,2026-01-28,88.32,1.16,89.48,0.0
5297,1,2025-10-24,112.07,7.25,119.32,578.25
5297,2,2025-11-24,113.25,6.07,119.32,465.0
5297,3,2025-12-24,114.44,4.88,119.32,350.56
5297,4,2026-01-24,115.64,3.68,119.32,234.92
5297,5,2026-02-24,116.85,2.47,119.32,118.07
5297,6,2026-03-24,118.07,1.24,119.31,0.0
5298,1,2025-10-29,37.62,2.11,39.73,193.34
5298,2,2025-11-29,37.97,1.77,39.74,155.37
5298,3,2025-12-29,38.31,1.42,39.73,117.06
5298,4,2026-01-29,38.66,1.07,39.73,78.4
5298,5,2026-02-28,39.02,0.72,39.74,39.38
5298,6,2026-03-29,39.38,0.36,39.74,0.0
5299,1,2025-10-01,169.78,9.36,179.14,523.23
5299,2,2025-11-01,172.08,7.07,179.15,351.15
5299,3,2025-12-01,174.4,4.75,179.15,176.75
5299,4,2026-01-01,176.75,2.39,179.14,0.0
5300,1,2025-10-20,118.97,7.25,126.22,612.73
5300,2,2025-11-20,120.14,6.07,126.21,492.59
5300,3,2025-12-20,121.33,4.88,126.21,371.26
5300,4,2026-01-20,122.53,3.68,126.21,248.73
5300,5,2026-02-20,123.75,2.46,126.21,124.98
5300,6,2026-03-20,124.98,1.24,126.22,0.0
5301,1,2025-10-16,177.87,9.01,186.88,547.0
5301,2,2025-11-16,180.08,6.8,186.88,366.92
5301,3,2025-12-16,182.32,4.56,186.88,184.6
5301,4,2026-01-16,184.6,2.3,186.9,0.0
5302,1,2025-10-30,250.03,9.96,259.99,764.92
5302,2,2025-11-30,252.49,7.5,259.99,512.43
5302,3,2025-12-30,254.96,5.03,259.99,257.47
5302,4,2026-01-30,257.47,2.53,260.0,0.0
5303,1,2025-10-08,23.59,4.04,27.63,281.09
5303,2,2025-11-08,23.9,3.73,27.63,257.19
5303,3,2025-12-08,24.22,3.41,27.63,232.97
5303,4,2026-01-08,24.54,3.09,27.63,208.43
5303,5,2026-02-08,24.87,2.76,27.63,183.56
5303,6,2026-03-08,25.2,2.43,27.63,158.36
5303,7,2026-04-08,25.53,2.1,27.63,132.83
5303,8,2026-05-08,25.87,1.76,27.63,106.96
5303,9,2026-06-08,26.21,1.42,27.63,80.75
5303,10,2026-07-08,26.56,1.07,27.63,54.19
5303,11,2026-08-08,26.91,0.72,27.63,27.28
5303,12,2026-09-08,27.28,0.36,27.64,0.0
5304,1,2025-10-10,151.58,11.36,162.94,785.89
5304,2,2025-11-10,153.42,9.52,162.94,632.47
5304,3,2025-12-10,155.27,7.66,162.93,477.2
5304,4,2026-01-10,157.16,5.78,162.94,320.04
5304,5,2026-02-10,159.06,3.88,162.94,160.98
5304,6,2026-03-10,160.98,1.95,162.93,0.0
5305,1,2025-10-22,77.33,5.86,83.19,240.64
5305,2,2025-11-22,78.75,4.43,83.18,161.89
5305,3,2025-12-22,80.21,2.98,83.19,81.68
5305,4,2026-01-22,81.68,1.5,83.18,0.0
5306,1,2025-10-23,70.82,4.54,75.36,219.18
5306,2,2025-11-23,71.93,3.43,75.36,147.25
5306,3,2025-12-23,73.06,2.31,75.37,74.19
5306,4,2026-01-23,74.19,1.16,75.35,0.0
5307,1,2025-10-12,78.0,8.65,86.65,904.73
5307,2,2025-11-12,78.69,7.97,86.66,826.04
5307,3,2025-12-12,79.38,7.27,86.65,746.66
5307,4,2026-01-12,80.08,6.57,86.65,666.58
5307,5,2026-02-12,80.79,5.87,86.66,585.79
5307,6,2026-03-12,81.5,5.16,86.66,504.29
5307,7,2026-04-12,82.22,4.44,86.66,422.07
5307,8,2026-05-12,82.94,3.72,86.66,339.13
5307,9,2026-06-12,83.67,2.99,86.66,255.46
5307,10,2026-07-12,84.41,2.25,86.66,171.05
5307,11,2026-08-12,85.15,1.51,86.66,85.9
5307,12,2026-09-12,85.9,0.76,86.66,0.0
5308,1,2025-10-02,134.35,7.43,141.78,414.08
5308,2,2025-11-02,136.17,5.61,141.78,277.91
5308,3,2025-12-02,138.02,3.77,141.79,139.89
5308,4,2026-01-02,139.89,1.9,141.79,0.0
5309,1,2025-10-05,225.25,9.8,235.05,690.31
5309,2,2025-11-05,227.66,7.39,235.05,462.65
5309,3,2025-12-05,230.1,4.95,235.05,232.55
5309,4,2026-01-05,232.55,2.49,235.04,0.0
5310,1,2025-10-12,127.09,8.15,135.24,655.6
5310,2,2025-11-12,128.42,6.83,135.25,527.18
5310,3,2025-12-12,129.75,5.49,135.24,397.43
5310,4,2026-01-12,131.1,4.14,135.24,266.33
5310,5,2026-02-12,132.47,2.77,135.24,133.86
5310,6,2026-03-12,133.86,1.39,135.25,0.0
5311,1,2025-10-23,330.17,18.69,348.86,1697.08
5311,2,2025-11-23,333.21,15.65,348.86,1363.87
5311,3,2025-12-23,336.29,12.57,348.86,1027.58
5311,4,2026-01-23,339.39,9.47,348.86,688.19
5311,5,2026-02-23,342.52,6.34,348.86,345.67
5311,6,2026-03-23,345.67,3.19,348.86,0.0
5312,1,2025-10-05,196.27,13.36,209.63,608.58
5312,2,2025-11-05,199.53,10.1,209.63,409.05
5312,3,2025-12-05,202.84,6.79,209.63,206.21
5312,4,2026-01-05,206.21,3.42,209.63,0.0
5313,1,2025-10-06,79.31,3.72,83.03,243.44
5313,2,2025-11-06,80.22,2.8,83.02,163.22
5313,3,2025-12-06,81.14,1.88,83.02,82.08
5313,4,2026-01-06,82.08,0.95,83.03,0.0
5314,1,2025-10-19,145.41,8.14,153.55,747.18
5314,2,2025-11-19,146.73,6.81,153.54,600.45
5314,3,2025-12-19,148.07,5.48,153.55,452.38
5314,4,2026-01-19,149.42,4.12,153.54,302.96
5314,5,2026-02-19,150.79,2.76,153.55,152.17
5314,6,2026-03-19,152.17,1.39,153.56,0.0
5315,1,2025-10-26,151.92,7.54,159.46,466.94
5315,2,2025-11-26,153.77,5.69,159.46,313.17
5315,3,2025-12-26,155.64,3.81,159.45,157.53
5315,4,2026-01-26,157.53,1.92,159.45,0.0
5316,1,2025-10-01,89.58,5.3,94.88,461.03
5316,2,2025-11-01,90.45,4.44,94.89,370.58
5316,3,2025-12-01,91.32,3.57,94.89,279.26
5316,4,2026-01-01,92.2,2.69,94.89,187.06
5316,5,2026-02-01,93.08,1.8,94.88,93.98
5316,6,2026-03-01,93.98,0.91,94.89,0.0
5317,1,2025-10-09,71.3,8.9,80.2,832.22
5317,2,2025-11-09,72.0,8.2,80.2,760.22
5317,3,2025-12-09,72.71,7.49,80.2,687.51
5317,4,2026-01-09,73.43,6.77,80.2,614.08
5317,5,2026-02-09,74.15,6.05,80.2,539.93
5317,6,2026-03-09,74.88,5.32,80.2,465.05
5317,7,2026-04-09,75.62,4.58,80.2,389.43
5317,8,2026-05-09,76.37,3.84,80.21,313.06
5317,9,2026-06-09,77.12,3.08,80.2,235.94
5317,10,2026-07-09,77.88,2.32,80.2,158.06
5317,11,2026-08-09,78.65,1.56,80.21,79.41
5317,12,2026-09-09,79.41,0.78,80.19,0.0
5318,1,2025-10-03,159.53,11.71,171.24,826.51
5318,2,2025-11-03,161.42,9.81,171.23,665.09
5318,3,2025-12-03,163.34,7.9,171.24,501.75
5318,4,2026-01-03,165.28,5.96,171.24,336.47
5318,5,2026-02-03,167.24,3.99,171.23,169.23
5318,6,2026-03-03,169.23,2.01,171.24,0.0
5319,1,2025-10-09,110.67,5.27,115.94,339.85
5319,2,2025-11-09,111.97,3.98,115.95,227.88
5319,3,2025-12-09,113.28,2.67,115.95,114.6
5319,4,2026-01-09,114.6,1.34,115.94,0.0
5320,1,2025-10-11,157.55,9.12,166.67,810.28
5320,2,2025-11-11,159.03,7.64,166.67,651.25
5320,3,2025-12-11,160.53,6.14,166.67,490.72
5320,4,2026-01-11,162.04,4.62,166.66,328.68
5320,5,2026-02-11,163.57,3.1,166.67,165.11
5320,6,2026-03-11,165.11,1.56,166.67,0.0
5321,1,2025-10-19,145.9,7.13,153.03,448.3
5321,2,2025-11-19,147.65,5.38,153.03,300.65
5321,3,2025-12-19,149.43,3.61,153.04,151.22
5321,4,2026-01-19,151.22,1.82,153.04,0.0
5322,1,2025-10-15,148.08,7.12,155.2,454.81
5322,2,2025-11-15,149.83,5.37,155.2,304.98
5322,3,2025-12-15,151.6,3.6,155.2,153.38
5322,4,2026-01-15,153.38,1.81,155.19,0.0
5323,1,2025-10-26,163.54,6.5,170.04,500.27
5323,2,2025-11-26,165.14,4.9,170.04,335.13
5323,3,2025-12-26,166.75,3.28,170.03,168.38
5323,4,2026-01-26,168.38,1.65,170.03,0.0
5324,1,2025-10-16,98.84,18.55,117.39,1186.08
5324,2,2025-11-16,100.27,17.12,117.39,1085.81
5324,3,2025-12-16,101.71,15.67,117.38,984.1
5324,4,2026-01-16,103.18,14.2,117.38,880.92
5324,5,2026-02-16,104.67,12.72,117.39,776.25
5324,6,2026-03-16,106.18,11.2,117.38,670.07
5324,7,2026-04-16,107.71,9.67,117.38,562.36
5324,8,2026-05-16,109.27,8.12,117.39,453.09
5324,9,2026-06-16,110.85,6.54,117.39,342.24
5324,10,2026-07-16,112.45,4.94,117.39,229.79
5324,11,2026-08-16,114.07,3.32,117.39,115.72
5324,12,2026-09-16,115.72,1.67,117.39,0.0
5325,1,2025-10-05,40.12,4.58,44.7,465.97
5325,2,2025-11-05,40.48,4.22,44.7,425.49
5325,3,2025-12-05,40.84,3.85,44.69,384.65
5325,4,2026-01-05,41.21,3.48,44.69,343.44
5325,5,2026-02-05,41.59,3.11,44.7,301.85
5325,6,2026-03-05,41.96,2.73,44.69,259.89
5325,7,2026-04-05,42.34,2.35,44.69,217.55
5325,8,2026-05-05,42.73,1.97,44.7,174.82
5325,9,2026-06-05,43.11,1.58,44.69,131.71
5325,10,2026-07-05,43.5,1.19,44.69,88.21
5325,11,2026-08-05,43.9,0.8,44.7,44.31
5325,12,2026-09-05,44.31,0.4,44.71,0.0
5326,1,2025-10-24,124.15,5.06,129.21,379.96
5326,2,2025-11-24,125.39,3.81,129.2,254.57
5326,3,2025-12-24,126.65,2.56,129.21,127.92
5326,4,2026-01-24,127.92,1.28,129.2,0.0
5327,1,2025-10-09,87.41,5.8,93.21,270.83
5327,2,2025-11-09,88.83,4.38,93.21,182.0
5327,3,2025-12-09,90.27,2.95,93.22,91.73
5327,4,2026-01-09,91.73,1.49,93.22,0.0
5328,1,2025-10-28,63.86,8.11,71.97,746.06
5328,2,2025-11-28,64.5,7.47,71.97,681.56
5328,3,2025-12-28,65.14,6.83,71.97,616.42
5328,4,2026-01-28,65.79,6.17,71.96,550.63
5328,5,2026-02-28,66.45,5.51,71.96,484.18
5328,6,2026-03-28,67.12,4.85,71.97,417.06
5328,7,2026-04-28,67.79,4.18,71.97,349.27
5328,8,2026-05-28,68.47,3.5,71.97,280.8
5328,9,2026-06-28,69.16,2.81,71.97,211.64
5328,10,2026-07-28,69.85,2.12,71.97,141.79
5328,11,2026-08-28,70.55,1.42,71.97,71.24
5328,12,2026-09-28,71.24,0.71,71.95,0.0
5329,1,2025-10-06,82.62,5.35,87.97,255.8
5329,2,2025-11-06,83.93,4.05,87.98,171.87
5329,3,2025-12-06,85.26,2.72,87.98,86.61
5329,4,2026-01-06,86.61,1.37,87.98,0.0
5330,1,2025-10-30,63.09,3.67,66.76,324.52
5330,2,2025-11-30,63.68,3.08,66.76,260.84
5330,3,2025-12-30,64.29,2.47,66.76,196.55
5330,4,2026-01-30,64.9,1.86,66.76,131.65
5330,5,2026-02-28,65.51,1.25,66.76,66.14
5330,6,2026-03-30,66.14,0.63,66.77,0.0
5331,1,2025-10-30,56.49,2.77,59.26,289.29
5331,2,2025-11-30,56.94,2.32,59.26,232.35
5331,3,2025-12-30,57.39,1.86,59.25,174.96
5331,4,2026-01-30,57.85,1.4,59.25,117.11
5331,5,2026-02-28,58.32,0.94,59.26,58.79
5331,6,2026-03-30,58.79,0.47,59.26,0.0
5332,1,2025-10-27,38.72,6.74,45.46,461.89
5332,2,2025-11-27,39.24,6.22,45.46,422.65
5332,3,2025-12-27,39.77,5.69,45.46,382.88
5332,4,2026-01-27,40.3,5.15,45.45,342.58
5332,5,2026-02-27,40.85,4.61,45.46,301.73
5332,6,2026-03-27,41.4,4.06,45.46,260.33
5332,7,2026-04-27,41.95,3.5,45.45,218.38
5332,8,2026-05-27,42.52,2.94,45.46,175.86
5332,9,2026-06-27,43.09,2.37,45.46,132.77
5332,10,2026-07-27,43.67,1.79,45.46,89.1
5332,11,2026-08-27,44.26,1.2,45.46,44.84
5332,12,2026-09-27,44.84,0.6,45.44,0.0
5333,1,2025-10-11,207.71,11.9,219.61,1067.98
5333,2,2025-11-11,209.65,9.96,219.61,858.33
5333,3,2025-12-11,211.6,8.01,219.61,646.73
5333,4,2026-01-11,213.58,6.03,219.61,433.15
5333,5,2026-02-11,215.57,4.04,219.61,217.58
5333,6,2026-03-11,217.58,2.03,219.61,0.0
5334,1,2025-10-15,92.54,5.72,98.26,476.87
5334,2,2025-11-15,93.47,4.79,98.26,383.4
5334,3,2025-12-15,94.41,3.85,98.26,288.99
5334,4,2026-01-15,95.36,2.91,98.27,193.63
5334,5,2026-02-15,96.32,1.95,98.27,97.31
5334,6,2026-03-15,97.31,0.98,98.29,0.0
5335,1,2025-10-08,38.58,4.41,42.99,448.21
5335,2,2025-11-08,38.93,4.06,42.99,409.28
5335,3,2025-12-08,39.29,3.71,43.0,369.99
5335,4,2026-01-08,39.64,3.35,42.99,330.35
5335,5,2026-02-08,40.0,2.99,42.99,290.35
5335,6,2026-03-08,40.36,2.63,42.99,249.99
5335,7,2026-04-08,40.73,2.26,42.99,209.26
5335,8,2026-05-08,41.1,1.9,43.0,168.16
5335,9,2026-06-08,41.47,1.52,42.99,126.69
5335,10,2026-07-08,41.85,1.15,43.0,84.84
5335,11,2026-08-08,42.23,0.77,43.0,42.61
5335,12,2026-09-08,42.61,0.39,43.0,0.0
5336,1,2025-10-09,77.65,4.26,81.91,398.78
5336,2,2025-11-09,78.34,3.57,81.91,320.44
5336,3,2025-12-09,79.04,2.87,81.91,241.4
5336,4,2026-01-09,79.75,2.16,81.91,161.65
5336,5,2026-02-09,80.46,1.45,81.91,81.19
5336,6,2026-03-09,81.19,0.73,81.92,0.0
5337,1,2025-10-28,214.67,9.65,224.32,658.38
5337,2,2025-11-28,217.05,7.28,224.33,441.33
5337,3,2025-12-28,219.45,4.88,224.33,221.88
5337,4,2026-01-28,221.88,2.45,224.33,0.0
5338,1,2025-10-20,218.09,8.08,226.17,666.3
5338,2,2025-11-20,220.08,6.09,226.17,446.22
5338,3,2025-12-20,222.09,4.08,226.17,224.13
5338,4,2026-01-20,224.13,2.05,226.18,0.0
5339,1,2025-10-02,122.01,7.19,129.2,627.8
