loan_id,customer_id,application_id,origination_date,principal,term_months,apr,origination_fee_rate,origination_fee_amount,merchant_category,loan_status,default_date,principal_paid_total,outstanding_principal_end,orig_month,default_month
6573,6467,9156,2025-12-04,499.7378889362478,4,0.11705015966206175,0.0042108589886590345,2.1,travel,paid_off,,499.74,-0.0,2025-12-01,
6574,7955,9157,2025-12-02,698.9296428208899,6,0.1093782977482558,0.006357106423589585,4.44,home_goods,paid_off,,698.93,-0.0,2025-12-01,
6575,3476,9158,2025-12-07,421.4704557434739,6,0.11289577839131763,0.003075674092844654,1.3,fashion,paid_off,,421.47,0.0,2025-12-01,
6576,4386,9159,2025-12-31,2298.3873817832614,6,0.10246637551867094,0.0066065138152911875,15.18,fashion,active,,2114.63,183.76,2025-12-01,
6577,3262,9160,2025-12-28,812.4456544751122,4,0.111962167940896,0.007905387339285972,6.42,electronics,paid_off,,812.45,-0.0,2025-12-01,
6578,11408,9162,2025-12-30,646.4327566801818,4,0.14395435660308567,0.007165197671344142,4.63,services,paid_off,,646.43,0.0,2025-12-01,
6579,2880,9163,2025-12-23,390.9706171941067,6,0.11814705630506285,0.005531622435105906,2.16,services,paid_off,,390.97,0.0,2025-12-01,
6580,964,9164,2025-12-14,655.922168828691,6,0.1113063911861068,0.004336094295086677,2.84,fashion,paid_off,,655.92,0.0,2025-12-01,
6581,9866,9165,2025-12-13,538.8817988110359,12,0.11945707095936164,0.00457994974818512,2.47,electronics,paid_off,,538.88,0.0,2025-12-01,
6582,5887,9166,2025-12-18,580.6991031465462,6,0.16376407805461585,0.007253563464748624,4.21,health,paid_off,,580.7,-0.0,2025-12-01,
6583,1645,9170,2025-12-21,264.97891433697424,6,0.1979605748607416,0.015278801809572314,4.05,home_goods,paid_off,,264.98,-0.0,2025-12-01,
6584,8877,9171,2025-12-08,530.3689051768449,6,0.15794776704027455,0.010426430316169662,5.53,electronics,paid_off,,530.37,-0.0,2025-12-01,
6585,5736,9173,2025-12-17,817.6168843219203,6,0.10962701657040702,0.005347294478980256,4.37,education,paid_off,,817.62,-0.0,2025-12-01,
6586,8587,9174,2025-12-14,351.17948895301623,4,0.14580332246234,0.0063805334279516375,2.24,fashion,paid_off,,351.18,-0.0,2025-12-01,
6587,2656,9175,2025-12-05,375.210824440397,6,0.10194918391921165,0.005580316463132512,2.09,travel,paid_off,,375.21,0.0,2025-12-01,
6588,10727,9176,2025-12-06,254.9292568022035,4,0.1419706996730392,0.011185543213964031,2.85,services,paid_off,,254.93,-0.0,2025-12-01,
6589,8885,9178,2025-12-10,822.4943389036576,4,0.11232882057569255,0.006615859340590559,5.44,fashion,paid_off,,822.49,0.0,2025-12-01,
6590,4759,9179,2025-12-31,723.3877140500333,4,0.10711675663382653,0.005354357379825319,3.87,services,paid_off,,723.39,-0.0,2025-12-01,
6591,3922,9180,2025-12-05,672.8008953105476,4,0.1601599549622428,0.008798975198428783,5.92,electronics,paid_off,,672.8,0.0,2025-12-01,
6592,4399,9181,2025-12-12,1228.4286515457788,6,0.11386869371999611,0.004629534161305449,5.69,education,paid_off,,1228.43,-0.0,2025-12-01,
6593,1985,9182,2025-12-05,436.9993656039468,4,0.12122624457268213,0.006109321450113616,2.67,electronics,paid_off,,437.0,-0.0,2025-12-01,
6594,4445,9183,2025-12-30,978.2535534635301,4,0.13383047189604858,0.012799567234179996,12.52,education,paid_off,,978.25,0.0,2025-12-01,
6595,9009,9185,2025-12-05,374.48421301219315,6,0.12230378541976036,0.00538077376987505,2.02,home_goods,paid_off,,374.48,0.0,2025-12-01,
6596,10387,9186,2025-12-17,308.58504981399466,6,0.17093369648899234,0.01881329236853934,5.81,groceries,paid_off,,308.59,-0.0,2025-12-01,
6597,4325,9187,2025-12-15,735.2460019137347,6,0.10987402869472739,0.0037664581449420404,2.77,groceries,paid_off,,735.25,-0.0,2025-12-01,
6598,12485,9189,2025-12-08,403.273946994269,6,0.11736818587416355,0.002302899793607715,0.93,health,paid_off,,403.27,0.0,2025-12-01,
6599,2409,9191,2025-12-12,295.89148737718136,6,0.12249155670746119,0.004183620381132185,1.24,health,paid_off,,295.89,0.0,2025-12-01,
6600,7388,9192,2025-12-29,709.7600645132268,4,0.1090131308451858,0.006749966937548341,4.79,fashion,paid_off,,709.76,0.0,2025-12-01,
6601,827,9193,2025-12-18,604.7969995255334,4,0.13695348368708496,0.011657232772563529,7.05,health,active,,525.48,79.32,2025-12-01,
6602,2557,9194,2025-12-31,293.4558799139491,6,0.18866615812391563,0.015682161606453974,4.6,home_goods,paid_off,,293.46,-0.0,2025-12-01,
6603,7172,9195,2025-12-25,198.4308384078367,4,0.1453840381191633,0.009155549940622522,1.82,auto,paid_off,,198.43,0.0,2025-12-01,
6604,1983,9196,2025-12-17,512.3913336643552,6,0.10312479891444325,0.003201392484089056,1.64,electronics,paid_off,,512.39,0.0,2025-12-01,
6605,12187,9197,2025-12-10,1011.8400840814498,6,0.1170795989028148,0.007467570585189344,7.56,groceries,paid_off,,1011.84,0.0,2025-12-01,
6606,5528,9198,2025-12-24,856.5836051484292,6,0.11676932443581,0.0038583141948313076,3.3,auto,paid_off,,856.58,0.0,2025-12-01,
6607,898,9199,2025-12-20,951.8127287860227,6,0.12225206090534853,0.004160809041801228,3.96,electronics,paid_off,,951.81,0.0,2025-12-01,
6608,8033,9201,2025-12-08,1059.6262408530774,4,0.16970028792598865,0.011549273577364644,12.24,education,paid_off,,1059.63,-0.0,2025-12-01,
6609,8746,9202,2025-12-10,1249.732824635074,6,0.12514293959093628,0.0010397425232844607,1.3,electronics,paid_off,,1249.73,0.0,2025-12-01,
6610,13055,9205,2025-12-14,1139.122097064372,6,0.12572515191275568,0.0030329143647930532,3.45,groceries,paid_off,,1139.12,0.0,2025-12-01,
6611,10621,9206,2025-12-28,989.1773982873751,6,0.11735402146780835,0.0037951873580972196,3.75,home_goods,paid_off,,989.18,-0.0,2025-12-01,
6612,1019,9207,2025-12-01,777.5755444141054,6,0.11485103157084807,0.005925271546211083,4.61,electronics,defaulted,2026-06-30,460.62,316.96,2025-12-01,2026-06-01
6613,7815,9208,2025-12-09,584.3469145457976,12,0.12225916996073181,0.005985020302174899,3.5,health,paid_off,,584.35,-0.0,2025-12-01,
6614,4118,9210,2025-12-27,171.0680900153234,6,0.10607434074142333,0.005617095706036348,0.96,services,paid_off,,171.07,-0.0,2025-12-01,
6615,7962,9211,2025-12-12,566.0563323210233,12,0.11363172010193821,0.004040450352207073,2.29,electronics,paid_off,,566.06,-0.0,2025-12-01,
6616,5060,9212,2025-12-03,667.2449013164963,4,0.15689589327474698,0.007251104751868314,4.84,travel,paid_off,,667.24,0.0,2025-12-01,
6617,7461,9213,2025-12-26,1595.0032731474616,4,0.11291473070477817,0.0057187592452986975,9.12,groceries,paid_off,,1595.0,0.0,2025-12-01,
6618,6047,9214,2025-12-07,589.6034026064561,6,0.11999775977979076,0.005555300245471828,3.28,fashion,defaulted,2026-05-08,95.84,493.76,2025-12-01,2026-05-01
6619,12783,9215,2025-12-25,955.1904896468119,4,0.12797872785376724,0.007163923294120437,6.84,education,paid_off,,955.19,0.0,2025-12-01,
6620,1860,9216,2025-12-11,1025.202798535473,4,0.1189310964741073,0.005256511427844863,5.39,groceries,paid_off,,1025.2,0.0,2025-12-01,
6621,13138,9217,2025-12-26,782.5631448269615,4,0.15165534696494962,0.01506370455129111,11.79,health,paid_off,,782.56,0.0,2025-12-01,
6622,11038,9219,2025-12-28,587.7241662177032,4,0.11496746938198377,0.005845893904361546,3.44,auto,paid_off,,587.72,0.0,2025-12-01,
6623,8834,9221,2025-12-07,742.6768009518552,4,0.10225612434833889,0.004334415646145271,3.22,electronics,paid_off,,742.68,-0.0,2025-12-01,
6624,7833,9222,2025-12-27,874.5949121135347,4,0.109832300929149,0.0052205457469036865,4.57,fashion,paid_off,,874.59,0.0,2025-12-01,
6625,1652,9224,2025-12-01,916.7843661984272,6,0.1205892962448788,0.004372378350982974,4.01,home_goods,paid_off,,916.78,0.0,2025-12-01,
6626,8811,9227,2025-12-23,746.3860612080464,4,0.11698997410888057,0.005714456589921618,4.27,groceries,paid_off,,746.39,-0.0,2025-12-01,
6627,2235,9228,2025-12-05,723.3681471398254,12,0.15186064745784225,0.006000079516116525,4.34,auto,paid_off,,723.37,-0.0,2025-12-01,
6628,11360,9231,2025-12-27,598.6825964545534,4,0.1258771021757788,0.005909642402979231,3.54,home_goods,paid_off,,598.68,0.0,2025-12-01,
6629,11168,9232,2025-12-26,502.84276397420547,6,0.24816711236011887,0.021153771203492898,10.64,health,defaulted,2026-08-24,356.33,146.51,2025-12-01,2026-08-01
6630,4960,9234,2025-12-11,591.6447784942382,4,0.13491257184762132,0.009151184764603082,5.41,services,paid_off,,591.64,0.0,2025-12-01,
6631,6875,9235,2025-12-28,783.0170342402281,12,0.10913898722308654,0.005005294072886862,3.92,services,paid_off,,783.02,-0.0,2025-12-01,
6632,11259,9236,2025-12-06,636.6536580107197,12,0.15129178222489076,0.010052996947927634,6.4,fashion,paid_off,,636.65,0.0,2025-12-01,
6633,3714,9237,2025-12-19,303.28165700325496,4,0.2449932248042693,0.02029574162459193,6.16,health,paid_off,,303.28,0.0,2025-12-01,
6634,3630,9238,2025-12-17,589.491785173724,4,0.1667294589301222,0.017576700664031393,10.36,fashion,paid_off,,589.49,0.0,2025-12-01,
6635,4299,9241,2025-12-24,392.63772110576616,6,0.12127816572288892,0.00642375390531633,2.52,electronics,defaulted,2026-07-23,234.35,158.29,2025-12-01,2026-07-01
6636,5884,9242,2025-12-07,446.462865198906,6,0.12484337112133011,0.004325786869783587,1.93,health,paid_off,,446.46,0.0,2025-12-01,
6637,648,9244,2025-12-07,514.8958366578076,4,0.1586632179502163,0.008872226572657994,4.57,electronics,paid_off,,514.9,-0.0,2025-12-01,
6638,5573,9246,2025-12-12,785.459509677013,6,0.10852487821327224,0.00678010554718996,5.33,services,paid_off,,785.46,-0.0,2025-12-01,
6639,2498,9247,2025-12-24,597.333027918613,6,0.1799740757320042,0.015676629739562912,9.36,home_goods,active,,553.94,43.39,2025-12-01,
6640,13003,9249,2025-12-17,398.126305574082,6,0.10563720150668844,0.008091855622835396,3.22,services,paid_off,,398.13,-0.0,2025-12-01,
6641,11647,9250,2025-12-23,1054.1865112232372,4,0.1074111697893123,0.0033485297941109864,3.53,home_goods,paid_off,,1054.19,-0.0,2025-12-01,
6642,10919,9251,2025-12-05,298.8347545264557,12,0.14971029280592626,0.011045339996971052,3.3,groceries,paid_off,,298.83,0.0,2025-12-01,
6643,8639,9252,2025-12-11,550.5136496880934,4,0.12109943342594667,0.003933912126220854,2.17,fashion,paid_off,,550.51,0.0,2025-12-01,
6644,12385,9253,2025-12-20,533.4578695798732,4,0.21058732008693043,0.014618650523326936,7.8,home_goods,defaulted,2026-04-20,0.0,533.46,2025-12-01,2026-04-01
6645,12014,9254,2025-12-22,485.5075364014925,12,0.15960008075376855,0.009654274186396836,4.69,home_goods,paid_off,,485.51,-0.0,2025-12-01,
6646,5585,9255,2025-12-29,421.0940646850971,4,0.16465493830549316,0.011506747509620274,4.85,groceries,active,,362.96,58.13,2025-12-01,
6647,11752,9256,2025-12-28,388.1477369439956,12,0.11689314191173107,0.004070998505763297,1.58,auto,paid_off,,388.15,-0.0,2025-12-01,
6648,6784,9258,2025-12-20,519.28997508595,4,0.1484556962948345,0.0101135565560721,5.25,fashion,paid_off,,519.29,-0.0,2025-12-01,
6649,9507,9259,2025-12-25,669.7654708547734,4,0.1208135492795405,0.00512216629327976,3.43,services,paid_off,,669.77,-0.0,2025-12-01,
6650,1054,9263,2025-12-29,248.32946143748237,4,0.16351995506981876,0.012838337786321976,3.19,fashion,defaulted,2026-05-29,101.67,146.66,2025-12-01,2026-05-01
6651,714,9265,2025-12-17,398.4670608159343,4,0.13203277996505994,0.006166326025582878,2.46,fashion,paid_off,,398.47,-0.0,2025-12-01,
6652,2368,9268,2025-12-09,346.32682768620816,4,0.11163072028061737,0.0048999572509127115,1.7,health,paid_off,,346.33,-0.0,2025-12-01,
6653,699,9269,2025-12-12,1002.5348763908918,12,0.11553037456697002,0.008540994049906452,8.56,services,paid_off,,1002.53,0.0,2025-12-01,
6654,4331,9272,2025-12-24,295.3094523375694,4,0.10503961824132596,0.007794972422896238,2.3,health,paid_off,,295.31,-0.0,2025-12-01,
6655,8737,9273,2025-12-17,343.8153578658655,6,0.13600761783104062,0.006361470938309823,2.19,fashion,paid_off,,343.82,-0.0,2025-12-01,
6656,7948,9274,2025-12-21,276.53497526926463,4,0.11789580991520908,0.004102214292542605,1.13,groceries,paid_off,,276.53,0.0,2025-12-01,
6657,7785,9276,2025-12-30,701.7782569305814,6,0.11836740160487715,0.006649198396149761,4.67,fashion,paid_off,,701.78,-0.0,2025-12-01,
6658,5135,9277,2025-12-03,475.50615408862205,12,0.11586229976704156,0.006560507210803052,3.12,health,paid_off,,475.51,-0.0,2025-12-01,
6659,2670,9279,2025-12-26,311.2764172418287,4,0.1255130338190261,0.004567851887529479,1.42,fashion,paid_off,,311.28,-0.0,2025-12-01,
6660,9815,9280,2025-12-22,394.48903076989467,6,0.11749880028198935,0.005105938563534061,2.01,auto,paid_off,,394.49,-0.0,2025-12-01,
6661,11225,9281,2025-12-02,274.9651098636131,4,0.12800471745622502,0.0058606919632895335,1.61,auto,paid_off,,274.97,-0.0,2025-12-01,
6662,6330,9282,2025-12-29,582.4939564467466,6,0.10538562896980039,0.006317482717555674,3.68,education,paid_off,,582.49,0.0,2025-12-01,
6663,9602,9283,2025-12-21,822.4630369950705,6,0.11368245392037361,0.003770236748685915,3.1,groceries,paid_off,,822.46,0.0,2025-12-01,
6664,4385,9285,2025-12-30,1730.1639352852221,6,0.1109061054570744,0.004554991539370233,7.88,groceries,paid_off,,1730.16,0.0,2025-12-01,
6665,12437,9286,2025-12-10,665.2562731365425,4,0.12160945098289949,0.006202227833258463,4.13,electronics,paid_off,,665.26,-0.0,2025-12-01,
6666,8298,9287,2025-12-16,798.4608094066042,12,0.10509118075125558,0.006374778345746856,5.09,home_goods,paid_off,,798.46,0.0,2025-12-01,
6667,2812,9288,2025-12-19,348.98797473371735,4,0.2071698408454248,0.011130882115433012,3.88,auto,paid_off,,348.99,-0.0,2025-12-01,
6668,2208,9290,2025-12-06,470.55662982085204,4,0.1579121407809664,0.011833365943515224,5.57,education,paid_off,,470.56,-0.0,2025-12-01,
6669,4033,9291,2025-12-05,334.9498563214564,4,0.10132643525235774,0.002420631387406506,0.81,electronics,paid_off,,334.95,-0.0,2025-12-01,
6670,5922,9295,2025-12-08,391.43653878458474,4,0.16180975071608583,0.008010839611095522,3.14,electronics,paid_off,,391.44,-0.0,2025-12-01,
6671,6178,9297,2025-12-07,427.4844173603404,4,0.11942219512893247,0.005164721466529688,2.21,fashion,paid_off,,427.48,0.0,2025-12-01,
6672,13371,9299,2025-12-31,578.811535472503,4,0.12246305913128507,0.0048527039899258,2.81,fashion,paid_off,,578.81,0.0,2025-12-01,
6673,11068,9300,2025-12-30,373.7971491293273,6,0.11607819946845221,0.005905414666766431,2.21,health,paid_off,,373.8,-0.0,2025-12-01,
6674,12351,9302,2025-12-28,1011.2837279979914,4,0.09220420195034353,0.00828884908882869,8.38,electronics,paid_off,,1011.28,0.0,2025-12-01,
6675,2452,9303,2025-12-25,938.2854061177009,4,0.12321929113514801,0.00659520928374115,6.19,electronics,paid_off,,938.29,-0.0,2025-12-01,
6676,348,9304,2025-12-24,1063.9559154091853,6,0.11987581299267598,0.006591975973411899,7.01,services,paid_off,,1063.96,-0.0,2025-12-01,
6677,9542,9305,2025-12-18,907.6897104573414,6,0.11351666588481536,0.0025506157792704025,2.32,electronics,paid_off,,907.69,-0.0,2025-12-01,
6678,848,9306,2025-12-18,378.181177110492,6,0.14931147024491567,0.00723281265069288,2.74,electronics,paid_off,,378.18,0.0,2025-12-01,
6679,7041,9308,2025-12-06,582.0679460170413,6,0.14667934991711964,0.0027623513936884973,1.61,services,paid_off,,582.07,-0.0,2025-12-01,
6680,3894,9310,2025-12-18,782.7280841460802,6,0.11480636835040316,0.0066602829900259215,5.21,fashion,paid_off,,782.73,-0.0,2025-12-01,
6681,4292,9311,2025-12-28,239.1556818121028,6,0.16316383324561748,0.010372244723591738,2.48,groceries,defaulted,2026-07-27,117.16,122.0,2025-12-01,2026-07-01
6682,6701,9313,2025-12-31,552.4433246420344,6,0.11274132897469955,0.0073904014221857755,4.08,fashion,paid_off,,552.44,0.0,2025-12-01,
6683,8776,9314,2025-12-16,234.54695290360883,6,0.11039598772866716,0.0032138762552668646,0.75,electronics,paid_off,,234.55,-0.0,2025-12-01,
6684,497,9315,2025-12-27,508.42227171217417,4,0.1442037267219473,0.0050727403588812035,2.58,home_goods,paid_off,,508.42,0.0,2025-12-01,
6685,5887,9316,2025-12-10,516.4899080085625,4,0.14009482977861543,0.010550388403300474,5.45,auto,paid_off,,516.49,-0.0,2025-12-01,
6686,3313,9317,2025-12-15,572.2970322943933,6,0.12544016823833776,0.003478031911598469,1.99,groceries,active,,525.04,47.26,2025-12-01,
6687,7103,9320,2025-12-26,739.0839771608171,4,0.12542816932408918,0.005701774513336122,4.21,electronics,paid_off,,739.08,0.0,2025-12-01,
6688,473,9322,2025-12-22,840.814644823037,6,0.10911725229732112,0.004685406438895476,3.94,groceries,paid_off,,840.81,0.0,2025-12-01,
6689,13148,9323,2025-12-15,446.7283633515846,4,0.15162038933649688,0.002595388630018976,1.16,home_goods,paid_off,,446.73,-0.0,2025-12-01,
6690,2765,9324,2025-12-01,504.8643964948441,4,0.10968720560047138,0.006470128723792629,3.27,auto,paid_off,,504.86,0.0,2025-12-01,
6691,1068,9325,2025-12-11,561.1944984755648,4,0.1694258580011139,0.010939520350292928,6.14,services,paid_off,,561.19,0.0,2025-12-01,
6692,12877,9327,2025-12-21,764.9185586741496,12,0.10306790545722502,0.005334000278467294,4.08,groceries,paid_off,,764.92,-0.0,2025-12-01,
6693,6573,9328,2025-12-17,558.2981616076677,6,0.14976268004681986,0.009209257356215972,5.14,services,paid_off,,558.3,-0.0,2025-12-01,
6694,981,9329,2025-12-31,976.990840863108,4,0.12273335709856079,0.006647787588622396,6.49,groceries,paid_off,,976.99,0.0,2025-12-01,
6695,9381,9331,2025-12-06,424.7004691686965,6,0.1439810234614565,0.007548232865125679,3.21,services,paid_off,,424.7,0.0,2025-12-01,
6696,474,9332,2025-12-24,1028.7385935325722,6,0.11264339089216102,0.004027674758339409,4.14,home_goods,paid_off,,1028.74,-0.0,2025-12-01,
6697,3762,9334,2025-12-03,1261.0818133122025,4,0.11745820741263695,0.005022730321853407,6.33,fashion,paid_off,,1261.08,0.0,2025-12-01,
6698,12490,9336,2025-12-04,800.2196069196984,12,0.14513975610191845,0.00949850059867263,7.6,services,paid_off,,800.22,-0.0,2025-12-01,
6699,8069,9337,2025-12-16,438.9013047574036,4,0.14410868649854008,0.009291500745398048,4.08,health,paid_off,,438.9,0.0,2025-12-01,
6700,10683,9338,2025-12-17,1497.4690313434528,12,0.1340281126244926,0.006194284334522291,9.28,groceries,paid_off,,1497.47,-0.0,2025-12-01,
6701,11574,9341,2025-12-28,1040.732137409331,12,0.13152250004753854,0.008940421425435411,9.3,electronics,paid_off,,1040.73,0.0,2025-12-01,
6702,397,9342,2025-12-21,855.7737336536524,12,0.09981485438850499,0.005917248565686141,5.06,electronics,paid_off,,855.77,0.0,2025-12-01,
6703,4290,9343,2025-12-24,552.1532542906931,6,0.1025673217258169,0.004167596728167806,2.3,services,paid_off,,552.15,0.0,2025-12-01,
6704,223,9345,2025-12-02,861.6307505259161,12,0.11322122000719836,0.006990365966282851,6.02,groceries,paid_off,,861.63,0.0,2025-12-01,
6705,2157,9346,2025-12-17,394.6545168843187,6,0.12247600589882969,0.005340241886361005,2.11,education,paid_off,,394.65,0.0,2025-12-01,
6706,13361,9348,2025-12-22,515.7079862367968,6,0.12140800797682452,0.004527440318254236,2.33,fashion,paid_off,,515.71,-0.0,2025-12-01,
6707,9853,9349,2025-12-06,606.3897789734235,6,0.09974177567244341,0.005569021194774263,3.38,travel,paid_off,,606.39,-0.0,2025-12-01,
6708,2507,9350,2025-12-20,456.1266168373944,4,0.11776713289359475,0.002066989227446978,0.94,groceries,defaulted,2026-07-19,369.75,86.38,2025-12-01,2026-07-01
6709,3747,9351,2025-12-15,374.34136584865826,6,0.17055503737484107,0.0071559687658699815,2.68,education,paid_off,,374.34,0.0,2025-12-01,
6710,4274,9352,2025-12-26,758.452055606282,4,0.15844017238982933,0.012557933203184836,9.52,services,paid_off,,758.45,0.0,2025-12-01,
6711,1913,9355,2025-12-07,537.3337251775864,6,0.15754221529524803,0.008831699622744948,4.75,fashion,paid_off,,537.33,0.0,2025-12-01,
6712,6222,9356,2025-12-12,634.1809191644304,4,0.1657376450356442,0.008506535918858495,5.39,services,paid_off,,634.18,0.0,2025-12-01,
6713,2052,9357,2025-12-26,684.649430110116,4,0.1065427024483137,0.007424566497656453,5.08,services,paid_off,,684.65,-0.0,2025-12-01,
6714,5484,9358,2025-12-06,457.94893256911155,4,0.11388783557008057,0.006373124080001746,2.92,services,paid_off,,457.95,-0.0,2025-12-01,
6715,9662,9360,2025-12-12,1055.1243514521682,4,0.119328686935812,0.004318429116158503,4.56,travel,paid_off,,1055.12,0.0,2025-12-01,
6716,9660,9362,2025-12-18,664.6392781645836,4,0.20362073966328442,0.012796950845760987,8.51,services,active,,632.9,31.74,2025-12-01,
6717,6856,9363,2025-12-25,602.5925874042069,12,0.11257630343724241,0.004761631607427468,2.87,home_goods,paid_off,,602.59,0.0,2025-12-01,
6718,6952,9364,2025-12-22,662.0438213725547,4,0.10897946592852498,0.006571907438522489,4.35,health,paid_off,,662.04,0.0,2025-12-01,
6719,9580,9365,2025-12-31,1131.425811016876,6,0.11681630479079373,0.006233660728575449,7.05,home_goods,paid_off,,1131.43,-0.0,2025-12-01,
6720,989,9367,2025-12-13,871.1481789398426,4,0.11272934583114469,0.006376683834509207,5.56,services,paid_off,,871.15,-0.0,2025-12-01,
6721,3704,9368,2025-12-31,706.7849727215788,4,0.13238668814225157,0.007628936810628711,5.39,education,paid_off,,706.78,0.0,2025-12-01,
6722,11952,9370,2025-12-05,361.5645185619599,4,0.11414576928670575,0.004080023645416095,1.48,auto,paid_off,,361.56,0.0,2025-12-01,
6723,5693,9371,2025-12-25,1064.4052859758158,6,0.11558406010574744,0.0035863565246285764,3.82,electronics,paid_off,,1064.41,-0.0,2025-12-01,
6724,7333,9372,2025-12-30,559.5273777598865,6,0.15587864457989742,0.011236947148666637,6.29,fashion,paid_off,,559.53,-0.0,2025-12-01,
6725,11000,9373,2025-12-14,256.6398428414754,12,0.2053708124595657,0.017729374025848104,4.55,health,paid_off,,256.64,-0.0,2025-12-01,
6726,10876,9374,2025-12-12,950.1747965718951,6,0.11104170396210578,0.0037898182334229116,3.6,groceries,paid_off,,950.17,0.0,2025-12-01,
6727,3118,9375,2025-12-08,439.961790967401,4,0.10880238808927657,0.00456934392948284,2.01,education,paid_off,,439.96,0.0,2025-12-01,
6728,6923,9376,2025-12-16,875.4005547992381,4,0.1275703088194929,0.004714190470878946,4.13,fashion,paid_off,,875.4,0.0,2025-12-01,
6729,11418,9378,2025-12-13,602.4165147494629,4,0.13990075538457408,0.013353347021757615,8.04,groceries,defaulted,2026-07-12,449.19,153.23,2025-12-01,2026-07-01
6730,9391,9379,2025-12-29,1075.7434072964645,6,0.11321617517718086,0.00499764211098322,5.38,home_goods,paid_off,,1075.74,0.0,2025-12-01,
6731,8619,9380,2025-12-25,1157.8362259655662,4,0.11911583026550383,0.0035773741927003348,4.14,electronics,paid_off,,1157.84,-0.0,2025-12-01,
6732,4677,9381,2025-12-11,1189.0799041701996,4,0.129331363314408,0.004224553037324676,5.02,services,paid_off,,1189.08,-0.0,2025-12-01,
6733,6515,9382,2025-12-17,529.1682681316051,4,0.2269066559611098,0.017749326483327554,9.39,fashion,paid_off,,529.17,-0.0,2025-12-01,
6734,11939,9383,2025-12-19,393.41567660681346,6,0.16658540420658316,0.013622731230079229,5.36,home_goods,paid_off,,393.42,-0.0,2025-12-01,
6735,12207,9386,2025-12-21,483.1900884439799,6,0.12307771903425072,0.005405328908176359,2.61,travel,paid_off,,483.19,0.0,2025-12-01,
6736,12265,9387,2025-12-28,594.9468733267015,4,0.12342536086158742,0.0037055573538599743,2.2,services,paid_off,,594.95,-0.0,2025-12-01,
6737,4935,9388,2025-12-11,276.3340076484904,6,0.14471241310450333,0.00516907753155341,1.43,groceries,paid_off,,276.33,0.0,2025-12-01,
6738,7239,9389,2025-12-23,671.731844208361,4,0.11267716305613006,0.0054878704144685235,3.69,electronics,paid_off,,671.73,0.0,2025-12-01,
6739,5815,9390,2025-12-22,761.669957274384,12,0.11512532752413933,0.004960206770365807,3.78,auto,paid_off,,761.67,-0.0,2025-12-01,
6740,8261,9391,2025-12-16,457.4230469083557,4,0.11570835566790769,0.006737387850457082,3.08,fashion,paid_off,,457.42,0.0,2025-12-01,
6741,5445,9392,2025-12-14,613.8925392042258,4,0.10193333090792259,0.008032453030970587,4.93,travel,paid_off,,613.89,0.0,2025-12-01,
6742,11094,9393,2025-12-20,603.9633159571339,4,0.1296385454775175,0.0026866102796362346,1.62,electronics,paid_off,,603.96,0.0,2025-12-01,
6743,9946,9394,2025-12-15,427.26868611249097,6,0.11062505615390775,0.006757728905313999,2.89,travel,paid_off,,427.27,-0.0,2025-12-01,
6744,4010,9396,2025-12-23,198.20845724573653,4,0.13214854893669017,0.009121565395535207,1.81,auto,paid_off,,198.21,-0.0,2025-12-01,
6745,7030,9397,2025-12-06,667.9094589366141,4,0.12500782450587666,0.004512114435759355,3.01,home_goods,paid_off,,667.91,-0.0,2025-12-01,
6746,9233,9398,2025-12-15,807.0839600124494,6,0.13294629014794018,0.009556565530616064,7.71,fashion,paid_off,,807.08,0.0,2025-12-01,
6747,5795,9399,2025-12-22,788.8882505614498,6,0.11278638430168786,0.0029504615178263076,2.33,home_goods,paid_off,,788.89,-0.0,2025-12-01,
6748,10483,9401,2025-12-01,355.96224267179537,12,0.15546397392930628,0.005674055617638263,2.02,groceries,paid_off,,355.96,0.0,2025-12-01,
6749,6363,9402,2025-12-08,521.4368794784037,4,0.1256759250117447,0.007453881742218737,3.89,fashion,paid_off,,521.44,-0.0,2025-12-01,
6750,6873,9404,2025-12-05,491.1174556452673,4,0.1062487687439939,0.004969526249901042,2.44,groceries,paid_off,,491.12,-0.0,2025-12-01,
6751,2770,9405,2025-12-07,393.7466252630024,4,0.10296443999102145,0.004489494832430652,1.77,groceries,paid_off,,393.75,-0.0,2025-12-01,
6752,11161,9406,2025-12-26,409.56907022791785,12,0.15309797780796183,0.014754018836445719,6.04,fashion,paid_off,,409.57,-0.0,2025-12-01,
6753,9106,9407,2025-12-23,299.4939362341856,4,0.11127423791550839,0.005520965163461659,1.65,electronics,paid_off,,299.49,0.0,2025-12-01,
6754,12445,9408,2025-12-19,884.2406142243819,4,0.11153787271839251,0.004385028176617367,3.88,health,paid_off,,884.24,0.0,2025-12-01,
6755,1041,9411,2025-12-20,301.34439706233127,6,0.19350553064584597,0.015191651480534793,4.58,fashion,paid_off,,301.34,0.0,2025-12-01,
6756,7943,9412,2025-12-16,705.1354371617466,4,0.10732536492380325,0.005331555780731418,3.76,groceries,paid_off,,705.14,-0.0,2025-12-01,
6757,11651,9413,2025-12-18,1047.667783685209,6,0.11083625476793765,0.004389325294401069,4.6,home_goods,paid_off,,1047.67,-0.0,2025-12-01,
6758,3988,9415,2025-12-11,1203.6289529600845,6,0.10072738124957452,0.0031874402509208355,3.84,fashion,paid_off,,1203.63,-0.0,2025-12-01,
