payment_id,loan_id,payment_date,payment_amount,paid_principal,paid_fee_interest,payment_type
33877,5810,2026-01-04,41.79,40.8,0.99,scheduled
33878,5810,2026-02-04,41.8,41.3,0.5,scheduled
33879,5811,2025-12-02,223.44,214.84,8.6,scheduled
33880,5811,2025-12-29,223.43,216.95,6.48,scheduled
33881,5811,2026-02-03,223.43,219.09,4.34,scheduled
33882,5811,2026-03-03,223.43,221.25,2.18,scheduled
33883,5812,2025-11-04,72.01,69.27,2.74,scheduled
33884,5812,2025-12-04,72.0,69.94,2.06,scheduled
33885,5812,2026-01-05,72.01,70.63,1.38,scheduled
33886,5812,2026-02-06,72.0,71.31,0.69,scheduled
33887,5813,2025-11-10,214.74,206.97,7.77,scheduled
33888,5813,2025-12-12,214.74,208.89,5.85,scheduled
33889,5813,2026-01-08,214.74,210.82,3.92,scheduled
33890,5813,2026-02-13,214.73,212.76,1.97,scheduled
33891,5814,2025-11-24,151.46,145.29,6.17,scheduled
33892,5814,2025-12-29,151.47,146.81,4.66,scheduled
33893,5814,2026-01-25,151.47,148.35,3.12,scheduled
33894,5814,2026-02-23,151.46,149.89,1.57,scheduled
33895,5815,2025-12-07,58.43,48.55,9.88,partial
33896,5815,2025-12-21,153.35,145.88,7.47,scheduled
33897,5815,2026-01-19,153.34,148.32,5.02,scheduled
33898,5815,2026-02-23,153.34,150.81,2.53,scheduled
33899,5816,2025-12-03,111.56,100.65,10.91,scheduled
33900,5816,2025-12-17,111.57,101.52,10.05,scheduled
33901,5816,2026-01-12,111.57,102.4,9.17,scheduled
33902,5816,2026-02-13,111.57,103.28,8.29,scheduled
33903,5816,2026-03-12,111.57,104.17,7.4,scheduled
33904,5816,2026-04-13,111.57,105.07,6.5,scheduled
33905,5816,2026-05-18,111.57,105.97,5.6,scheduled
33906,5816,2026-06-18,111.56,106.88,4.68,scheduled
33907,5816,2026-07-13,111.56,107.8,3.76,scheduled
33908,5816,2026-08-15,111.56,108.73,2.83,scheduled
33909,5816,2026-10-04,111.57,109.67,1.9,scheduled
33910,5816,2026-10-19,111.57,110.62,0.95,scheduled
33911,5817,2025-11-29,198.68,184.58,14.1,scheduled
33912,5817,2026-01-02,198.68,186.86,11.82,scheduled
33913,5817,2026-01-31,198.68,189.17,9.51,scheduled
33914,5817,2026-02-26,198.68,191.5,7.18,scheduled
33915,5817,2026-03-28,198.69,193.87,4.82,scheduled
33916,5817,2026-05-02,198.67,196.25,2.42,scheduled
33917,5818,2025-12-01,80.56,77.2,3.36,scheduled
33918,5818,2025-12-24,80.56,78.03,2.53,scheduled
33919,5818,2026-01-25,80.56,78.86,1.7,scheduled
33920,5818,2026-03-01,80.55,79.7,0.85,scheduled
33921,5819,2026-01-09,97.82,92.26,5.56,scheduled
33922,5819,2025-12-17,97.82,93.17,4.65,scheduled
33923,5819,2026-01-19,97.82,94.08,3.74,scheduled
33924,5819,2026-02-23,97.82,95.0,2.82,scheduled
33925,5819,2026-03-20,97.82,95.93,1.89,scheduled
33926,5819,2026-04-17,97.82,96.87,0.95,scheduled
33927,5820,2025-11-24,198.62,191.86,6.76,scheduled
33928,5820,2025-12-27,198.62,193.53,5.09,scheduled
33929,5820,2026-01-24,198.63,195.22,3.41,scheduled
33930,5820,2026-02-21,198.62,196.91,1.71,scheduled
33931,5821,2025-11-27,69.61,62.11,7.5,scheduled
33932,5821,2025-12-27,69.62,62.71,6.91,scheduled
33933,5821,2026-02-17,47.3,40.99,6.31,partial
33934,5821,2026-02-27,69.62,63.91,5.71,scheduled
33935,5821,2026-03-24,69.62,64.52,5.1,scheduled
33936,5821,2026-04-26,69.61,65.13,4.48,scheduled
33937,5821,2026-05-23,69.62,65.76,3.86,scheduled
33938,5821,2026-06-25,69.61,66.38,3.23,scheduled
33939,5821,2026-07-30,69.62,67.02,2.6,scheduled
33940,5821,2026-08-30,69.62,67.66,1.96,scheduled
33941,5821,2026-09-27,69.61,68.3,1.31,scheduled
33942,5821,2026-10-25,69.62,68.96,0.66,scheduled
33943,5822,2025-11-19,134.95,128.43,6.52,scheduled
33944,5822,2025-12-15,134.95,129.49,5.46,scheduled
33945,5822,2026-01-13,134.95,130.57,4.38,scheduled
33946,5822,2026-02-15,134.95,131.65,3.3,scheduled
33947,5822,2026-03-14,134.95,132.74,2.21,scheduled
33948,5822,2026-04-14,134.94,133.83,1.11,scheduled
33949,5823,2025-11-15,285.45,274.56,10.89,scheduled
33950,5823,2025-12-08,285.44,277.24,8.2,scheduled
33951,5823,2026-01-10,285.45,279.95,5.5,scheduled
33952,5823,2026-02-10,285.43,282.67,2.76,scheduled
33953,5824,2025-11-05,235.99,221.39,14.6,scheduled
33954,5824,2025-12-07,235.99,223.76,12.23,scheduled
33955,5824,2026-01-06,235.99,226.15,9.84,scheduled
33956,5824,2026-02-05,235.99,228.57,7.42,scheduled
33957,5824,2026-03-05,235.99,231.02,4.97,scheduled
33958,5824,2026-04-04,236.0,233.5,2.5,scheduled
33959,5825,2025-11-16,375.42,361.13,14.29,scheduled
33960,5825,2025-12-13,375.42,364.65,10.77,scheduled
33961,5825,2026-01-15,375.42,368.21,7.21,scheduled
33962,5825,2026-02-16,375.42,371.8,3.62,scheduled
33963,5826,2025-11-29,105.81,99.22,6.59,scheduled
33964,5826,2025-12-31,105.81,100.29,5.52,scheduled
33965,5826,2026-01-29,105.81,101.37,4.44,scheduled
33966,5826,2026-03-05,105.81,102.46,3.35,scheduled
33967,5826,2026-03-31,105.81,103.57,2.24,scheduled
33968,5826,2026-04-29,105.83,104.7,1.13,scheduled
33969,5827,2025-11-13,135.2,128.89,6.31,scheduled
33970,5827,2025-12-17,135.2,130.44,4.76,scheduled
33971,5827,2026-01-11,135.2,132.01,3.19,scheduled
33972,5827,2026-02-14,135.2,133.59,1.61,scheduled
33973,5828,2025-11-14,90.46,85.84,4.62,scheduled
33974,5828,2025-12-16,90.45,86.59,3.86,scheduled
33975,5828,2026-01-11,90.45,87.35,3.1,scheduled
33976,5828,2026-02-16,90.46,88.12,2.34,scheduled
33977,5828,2026-03-16,90.46,88.89,1.57,scheduled
33978,5828,2026-04-10,90.46,89.67,0.79,scheduled
33979,5829,2025-11-28,127.15,122.11,5.04,scheduled
33980,5829,2025-12-29,127.15,123.35,3.8,scheduled
33981,5829,2026-01-27,127.16,124.61,2.55,scheduled
33982,5829,2026-03-05,127.16,125.88,1.28,scheduled
33983,5830,2025-11-22,78.0,70.04,7.96,scheduled
33984,5830,2025-12-25,78.0,70.67,7.33,scheduled
33985,5830,2026-01-22,77.99,71.3,6.69,scheduled
33986,5830,2026-02-25,78.0,71.95,6.05,scheduled
33987,5830,2026-03-28,77.99,72.59,5.4,scheduled
33988,5830,2026-04-27,78.0,73.25,4.75,scheduled
33989,5830,2026-05-26,78.0,73.91,4.09,scheduled
33990,5830,2026-06-22,77.99,74.57,3.42,scheduled
33991,5830,2026-07-27,77.99,75.24,2.75,scheduled
33992,5830,2026-08-22,77.99,75.92,2.07,scheduled
33993,5830,2026-09-25,78.0,76.61,1.39,scheduled
33994,5831,2025-12-15,205.53,194.07,11.46,scheduled
33995,5831,2025-12-23,205.53,195.94,9.59,scheduled
33996,5831,2026-01-30,205.53,197.82,7.71,scheduled
33997,5831,2026-02-23,205.53,199.72,5.81,scheduled
33998,5831,2026-03-27,205.53,201.64,3.89,scheduled
33999,5831,2026-04-23,205.54,203.58,1.96,scheduled
34000,5832,2025-10-31,50.37,44.87,5.5,scheduled
34001,5832,2025-12-02,50.36,45.3,5.06,scheduled
34002,5832,2025-12-31,50.37,45.74,4.63,scheduled
34003,5832,2026-02-01,50.37,46.19,4.18,scheduled
34004,5832,2026-02-28,50.37,46.63,3.74,scheduled
34005,5832,2026-04-07,50.36,47.08,3.28,scheduled
34006,5832,2026-04-30,50.37,47.54,2.83,scheduled
34007,5832,2026-05-31,50.37,48.0,2.37,scheduled
34008,5832,2026-07-03,50.36,48.46,1.9,scheduled
34009,5832,2026-08-06,50.36,48.93,1.43,scheduled
34010,5832,2026-09-03,50.37,49.41,0.96,scheduled
34011,5832,2026-10-05,50.38,49.9,0.48,scheduled
34012,5833,2025-11-14,237.08,228.51,8.57,scheduled
34013,5833,2025-12-09,237.08,230.62,6.46,scheduled
34014,5833,2026-01-08,237.07,232.75,4.32,scheduled
34015,5833,2026-02-13,237.08,234.91,2.17,scheduled
34016,5834,2025-11-09,64.89,57.82,7.07,scheduled
34017,5834,2025-12-13,64.89,58.38,6.51,scheduled
34018,5834,2026-01-08,64.88,58.94,5.94,scheduled
34019,5834,2026-02-12,64.89,59.51,5.38,scheduled
34020,5834,2026-03-11,64.89,60.09,4.8,scheduled
34021,5834,2026-04-10,64.89,60.67,4.22,scheduled
34022,5834,2026-05-09,64.89,61.25,3.64,scheduled
34023,5834,2026-06-12,64.88,61.84,3.04,scheduled
34024,5834,2026-07-29,64.89,62.44,2.45,scheduled
34025,5834,2026-08-13,64.88,63.04,1.84,scheduled
34026,5834,2026-09-07,64.89,63.65,1.24,scheduled
34027,5834,2026-10-10,64.9,64.28,0.62,scheduled
34028,5835,2025-11-01,169.49,156.55,12.94,scheduled
34029,5835,2025-12-07,169.48,158.63,10.85,scheduled
34030,5835,2026-01-06,169.49,160.75,8.74,scheduled
34031,5835,2026-02-05,169.49,162.89,6.6,scheduled
34032,5835,2026-03-07,169.49,165.06,4.43,scheduled
34033,5835,2026-04-01,169.47,167.24,2.23,scheduled
34034,5836,2025-11-20,467.22,450.79,16.43,scheduled
34035,5836,2025-12-25,467.22,454.84,12.38,scheduled
34036,5836,2026-01-20,467.22,458.93,8.29,scheduled
34037,5836,2026-02-20,467.22,463.06,4.16,scheduled
34038,5837,2025-11-14,60.73,54.12,6.61,scheduled
34039,5837,2025-12-21,60.74,54.65,6.09,scheduled
34040,5837,2026-01-19,60.73,55.17,5.56,scheduled
34041,5837,2026-02-21,60.74,55.71,5.03,scheduled
34042,5837,2026-03-21,60.73,56.24,4.49,scheduled
34043,5837,2026-04-15,60.74,56.79,3.95,scheduled
34044,5837,2026-05-21,60.73,57.33,3.4,scheduled
34045,5837,2026-06-20,60.74,57.89,2.85,scheduled
34046,5837,2026-07-15,60.74,58.45,2.29,scheduled
34047,5837,2026-08-14,60.73,59.01,1.72,scheduled
34048,5837,2026-11-14,34.83,33.67,1.16,partial
34049,5837,2026-10-19,60.73,60.15,0.58,scheduled
34050,5838,2025-11-29,127.08,122.58,4.5,scheduled
34051,5838,2025-12-29,127.08,123.69,3.39,scheduled
34052,5838,2026-01-29,127.08,124.81,2.27,scheduled
34053,5838,2026-03-04,127.08,125.94,1.14,scheduled
34054,5839,2025-11-25,133.3,127.97,5.33,scheduled
34055,5839,2025-12-29,133.3,129.28,4.02,scheduled
34056,5839,2026-01-26,133.3,130.61,2.69,scheduled
34057,5839,2026-03-03,133.3,131.95,1.35,scheduled
34058,5840,2025-12-20,108.43,102.48,5.95,scheduled
34059,5840,2026-01-01,108.43,103.45,4.98,scheduled
34060,5840,2026-02-01,108.43,104.43,4.0,scheduled
34061,5840,2026-03-01,108.43,105.41,3.02,scheduled
34062,5840,2026-03-28,108.43,106.41,2.02,scheduled
34063,5840,2026-04-28,108.42,107.41,1.01,scheduled
34064,5841,2025-11-19,114.08,101.32,12.76,scheduled
34065,5841,2025-12-22,114.09,102.33,11.76,scheduled
34066,5841,2026-01-22,114.09,103.35,10.74,scheduled
34067,5841,2026-02-22,114.08,104.37,9.71,scheduled
34068,5841,2026-03-22,114.09,105.41,8.68,scheduled
34069,5841,2026-04-20,114.09,106.46,7.63,scheduled
34070,5841,2026-05-18,114.09,107.52,6.57,scheduled
34071,5841,2026-06-22,114.09,108.59,5.5,scheduled
34072,5841,2026-07-23,114.08,109.66,4.42,scheduled
34073,5841,2026-09-15,114.08,110.75,3.33,scheduled
34074,5842,2025-11-27,130.49,122.57,7.92,scheduled
34075,5842,2025-12-29,130.48,123.85,6.63,scheduled
34076,5842,2026-02-03,130.48,125.15,5.33,scheduled
34077,5842,2026-03-20,130.48,126.46,4.02,scheduled
34078,5842,2026-03-29,130.48,127.79,2.69,scheduled
34079,5842,2026-05-04,130.48,129.13,1.35,scheduled
34080,5843,2025-11-17,143.1,135.91,7.19,scheduled
34081,5843,2025-12-10,143.1,137.67,5.43,scheduled
34082,5843,2026-01-16,143.1,139.46,3.64,scheduled
34083,5843,2026-02-16,143.09,141.26,1.83,scheduled
34084,5844,2025-11-19,169.21,163.35,5.86,scheduled
34085,5844,2025-12-19,169.22,164.8,4.42,scheduled
34086,5844,2026-02-05,169.22,166.26,2.96,scheduled
34087,5844,2026-02-15,169.2,167.72,1.48,scheduled
34088,5845,2025-11-14,133.87,123.99,9.88,scheduled
34089,5845,2026-02-02,133.87,125.58,8.29,scheduled
34090,5845,2026-01-14,133.87,127.2,6.67,scheduled
34091,5845,2026-02-15,133.87,128.83,5.04,scheduled
34092,5845,2026-03-21,83.45,80.07,3.38,partial
34093,5845,2026-04-15,133.87,132.17,1.7,scheduled
34094,5846,2025-11-24,97.2,93.71,3.49,scheduled
34095,5846,2025-12-27,97.2,94.57,2.63,scheduled
34096,5846,2026-01-22,97.2,95.44,1.76,scheduled
34097,5846,2026-02-23,97.19,96.31,0.88,scheduled
34098,5847,2025-11-14,42.48,37.76,4.72,scheduled
34099,5847,2025-12-15,42.49,38.14,4.35,scheduled
34100,5847,2026-01-16,42.48,38.51,3.97,scheduled
34101,5847,2026-02-16,42.48,38.89,3.59,scheduled
34102,5847,2026-03-10,42.49,39.28,3.21,scheduled
34103,5847,2026-04-12,42.48,39.66,2.82,scheduled
34104,5847,2026-05-10,42.49,40.06,2.43,scheduled
34105,5847,2026-06-14,42.49,40.45,2.04,scheduled
34106,5847,2026-07-12,42.49,40.85,1.64,scheduled
34107,5847,2026-08-09,42.48,41.25,1.23,scheduled
34108,5847,2026-09-16,42.49,41.66,0.83,scheduled
34109,5847,2026-10-11,42.51,42.09,0.42,scheduled
34110,5848,2025-11-06,60.54,57.21,3.33,scheduled
34111,5848,2025-12-09,60.54,57.75,2.79,scheduled
34112,5848,2026-01-10,60.54,58.3,2.24,scheduled
34113,5848,2026-02-06,60.54,58.85,1.69,scheduled
34114,5848,2026-03-06,60.54,59.41,1.13,scheduled
34115,5848,2026-04-06,60.52,59.95,0.57,scheduled
34116,5849,2025-11-27,251.22,241.65,9.57,scheduled
34117,5849,2025-12-09,251.22,244.01,7.21,scheduled
34118,5849,2026-01-07,251.22,246.39,4.83,scheduled
34119,5849,2026-02-07,251.21,248.78,2.43,scheduled
34120,5850,2026-01-06,77.48,73.43,4.05,scheduled
34121,5850,2025-12-21,77.48,74.09,3.39,scheduled
34122,5850,2026-01-19,77.49,74.76,2.73,scheduled
34123,5850,2026-02-20,77.48,75.43,2.05,scheduled
34124,5850,2026-03-18,77.48,76.11,1.37,scheduled
34125,5850,2026-04-24,77.5,76.81,0.69,scheduled
34126,5851,2025-11-11,111.61,103.25,8.36,scheduled
34127,5851,2025-12-11,111.61,104.6,7.01,scheduled
34128,5851,2026-01-30,111.61,105.96,5.65,scheduled
34129,5851,2026-02-10,111.61,107.35,4.26,scheduled
34130,5851,2026-03-07,111.61,108.75,2.86,scheduled
34131,5851,2026-04-04,111.61,110.17,1.44,scheduled
34132,5852,2025-11-27,250.02,240.79,9.23,scheduled
34133,5852,2025-12-21,250.02,243.06,6.96,scheduled
34134,5852,2026-01-04,250.02,245.36,4.66,scheduled
34135,5852,2026-02-08,250.02,247.68,2.34,scheduled
34136,5853,2025-11-14,262.0,247.67,14.33,scheduled
34137,5853,2025-12-11,262.0,250.0,12.0,scheduled
34138,5853,2026-01-15,261.99,252.35,9.64,scheduled
34139,5853,2026-02-16,262.0,254.73,7.27,scheduled
34140,5853,2026-03-12,262.0,257.13,4.87,scheduled
34141,5853,2026-04-16,261.99,259.55,2.44,scheduled
34142,5854,2025-11-19,35.6,31.83,3.77,scheduled
34143,5854,2025-12-15,35.6,32.13,3.47,scheduled
34144,5854,2026-02-08,35.6,32.43,3.17,scheduled
34145,5854,2026-03-04,35.61,32.74,2.87,scheduled
34146,5854,2026-03-19,35.61,33.05,2.56,scheduled
34147,5854,2026-04-18,35.61,33.36,2.25,scheduled
34148,5854,2026-05-17,35.61,33.67,1.94,scheduled
34149,5854,2026-06-19,35.6,33.98,1.62,scheduled
34150,5854,2026-07-22,35.6,34.3,1.3,scheduled
34151,5854,2026-08-18,35.6,34.62,0.98,scheduled
34152,5854,2026-09-21,35.61,34.95,0.66,scheduled
34153,5854,2026-10-22,35.61,35.28,0.33,scheduled
34154,5855,2025-11-16,119.6,107.21,12.39,scheduled
34155,5855,2025-12-16,119.6,108.19,11.41,scheduled
34156,5855,2026-01-15,119.6,109.18,10.42,scheduled
34157,5855,2026-03-03,119.6,110.18,9.42,scheduled
34158,5855,2026-03-16,119.6,111.19,8.41,scheduled
34159,5855,2026-04-18,119.6,112.21,7.39,scheduled
34160,5855,2026-05-18,119.6,113.24,6.36,scheduled
34161,5855,2026-06-17,119.6,114.27,5.33,scheduled
34162,5855,2026-07-18,119.6,115.32,4.28,scheduled
34163,5855,2026-08-15,119.6,116.37,3.23,scheduled
34164,5855,2026-09-20,119.6,117.44,2.16,scheduled
34165,5855,2026-10-18,119.6,118.52,1.08,scheduled
34166,5856,2025-11-15,63.77,56.71,7.06,scheduled
34167,5856,2025-12-17,63.77,57.27,6.5,scheduled
34168,5856,2026-01-18,63.77,57.83,5.94,scheduled
34169,5856,2026-02-14,63.77,58.4,5.37,scheduled
34170,5856,2026-03-20,63.77,58.98,4.79,scheduled
34171,5856,2026-05-03,40.29,36.07,4.22,partial
34172,5856,2026-06-12,63.77,60.14,3.63,scheduled
34173,5856,2026-06-17,63.77,60.73,3.04,scheduled
34174,5856,2026-07-16,63.77,61.33,2.44,scheduled
34175,5856,2026-08-13,63.77,61.93,1.84,scheduled
34176,5856,2026-09-17,63.77,62.54,1.23,scheduled
34177,5856,2026-10-19,63.77,63.15,0.62,scheduled
34178,5857,2025-11-27,82.59,79.44,3.15,scheduled
34179,5857,2025-12-31,82.6,80.22,2.38,scheduled
34180,5857,2026-02-21,82.59,81.0,1.59,scheduled
34181,5857,2026-03-04,82.6,81.8,0.8,scheduled
34182,5858,2025-11-13,319.1,299.85,19.25,scheduled
34183,5858,2025-12-15,319.09,302.97,16.12,scheduled
34184,5858,2026-01-10,319.09,306.13,12.96,scheduled
34185,5858,2026-02-10,319.09,309.32,9.77,scheduled
34186,5858,2026-03-08,319.1,312.55,6.55,scheduled
34187,5858,2026-04-08,319.1,315.81,3.29,scheduled
34188,5859,2025-11-25,179.78,172.6,7.18,scheduled
34189,5859,2026-02-16,179.78,174.37,5.41,scheduled
34190,5859,2026-01-20,179.78,176.15,3.63,scheduled
34191,5859,2026-02-26,179.78,177.96,1.82,scheduled
34192,5860,2025-11-05,132.2,125.13,7.07,scheduled
34193,5860,2025-12-08,132.2,126.28,5.92,scheduled
34194,5860,2026-01-09,132.21,127.45,4.76,scheduled
34195,5860,2026-02-08,132.2,128.62,3.58,scheduled
34196,5860,2026-03-06,132.2,129.8,2.4,scheduled
34197,5860,2026-04-10,132.21,131.0,1.21,scheduled
34198,5862,2025-11-08,141.38,136.13,5.25,scheduled
34199,5862,2025-12-02,141.38,137.42,3.96,scheduled
34200,5862,2026-01-02,141.38,138.73,2.65,scheduled
34201,5862,2026-02-04,141.39,140.06,1.33,scheduled
34202,5863,2025-11-08,150.98,141.9,9.08,scheduled
34203,5863,2025-12-13,150.99,143.38,7.61,scheduled
34204,5863,2026-01-05,150.99,144.87,6.12,scheduled
34205,5863,2026-02-07,150.98,146.37,4.61,scheduled
34206,5863,2026-03-08,150.99,147.9,3.09,scheduled
34207,5863,2026-04-11,150.99,149.44,1.55,scheduled
34208,5864,2025-11-27,124.38,118.29,6.09,scheduled
34209,5864,2025-12-30,124.39,119.79,4.6,scheduled
34210,5864,2026-02-11,124.38,121.3,3.08,scheduled
34211,5864,2026-03-17,124.39,122.84,1.55,scheduled
34212,5865,2025-11-27,231.39,221.56,9.83,scheduled
34213,5865,2025-12-20,231.4,223.98,7.42,scheduled
34214,5865,2025-12-30,231.39,226.42,4.97,scheduled
34215,5865,2026-02-06,231.4,228.9,2.5,scheduled
34216,5866,2025-11-22,95.38,90.9,4.48,scheduled
34217,5866,2025-12-18,95.38,92.0,3.38,scheduled
34218,5866,2026-01-18,95.39,93.12,2.27,scheduled
34219,5866,2026-02-20,95.39,94.25,1.14,scheduled
34220,5867,2025-11-27,151.22,143.55,7.67,scheduled
34221,5867,2025-12-10,151.22,145.43,5.79,scheduled
34222,5867,2026-01-10,151.22,147.33,3.89,scheduled
34223,5867,2026-02-21,151.22,149.26,1.96,scheduled
34224,5868,2025-11-13,170.57,161.91,8.66,scheduled
34225,5868,2025-12-13,170.57,164.03,6.54,scheduled
34226,5868,2026-01-11,170.57,166.18,4.39,scheduled
34227,5868,2026-02-16,170.58,168.37,2.21,scheduled
34228,5869,2025-11-14,78.65,74.21,4.44,scheduled
34229,5869,2025-12-14,78.65,74.93,3.72,scheduled
34230,5869,2026-01-10,78.65,75.66,2.99,scheduled
34231,5869,2026-02-15,78.65,76.4,2.25,scheduled
34232,5869,2026-03-13,78.65,77.14,1.51,scheduled
34233,5869,2026-04-13,78.64,77.88,0.76,scheduled
34234,5870,2025-11-30,134.16,124.02,10.14,scheduled
34235,5870,2026-01-03,134.17,125.66,8.51,scheduled
34236,5870,2026-02-01,134.16,127.31,6.85,scheduled
34237,5870,2026-03-24,134.16,128.99,5.17,scheduled
34238,5870,2026-04-02,134.16,130.69,3.47,scheduled
34239,5870,2026-05-03,134.17,132.42,1.75,scheduled
34240,5871,2025-12-02,39.21,33.91,5.3,scheduled
34241,5871,2025-12-27,39.22,34.33,4.89,scheduled
34242,5871,2026-02-26,39.21,34.74,4.47,scheduled
34243,5871,2026-02-28,39.22,35.17,4.05,scheduled
34244,5871,2026-03-30,39.22,35.6,3.62,scheduled
34245,5871,2026-05-15,39.22,36.03,3.19,scheduled
34246,5871,2026-06-01,39.22,36.47,2.75,scheduled
34247,5871,2026-06-28,39.21,36.91,2.3,scheduled
34248,5871,2026-08-03,39.21,37.36,1.85,scheduled
34249,5871,2026-09-01,39.22,37.82,1.4,scheduled
34250,5871,2026-10-15,39.22,38.28,0.94,scheduled
34251,5871,2026-10-27,39.22,38.75,0.47,scheduled
34252,5872,2025-11-11,312.39,302.92,9.47,scheduled
34253,5872,2025-12-11,312.39,305.26,7.13,scheduled
34254,5872,2026-01-06,312.38,307.61,4.77,scheduled
34255,5872,2026-02-11,312.38,309.99,2.39,scheduled
34256,5873,2025-11-11,71.73,62.19,9.54,scheduled
34257,5873,2025-12-18,71.73,62.93,8.8,scheduled
34258,5873,2026-01-15,71.74,63.69,8.05,scheduled
34259,5873,2026-02-13,71.73,64.45,7.28,scheduled
34260,5873,2026-05-16,71.73,65.22,6.51,scheduled
34261,5873,2026-04-18,71.73,66.0,5.73,scheduled
34262,5873,2026-05-12,71.73,66.79,4.94,scheduled
34263,5873,2026-06-17,71.73,67.59,4.14,scheduled
34264,5873,2026-07-15,71.73,68.4,3.33,scheduled
34265,5873,2026-08-14,71.74,69.22,2.52,scheduled
34266,5873,2026-10-05,71.74,70.05,1.69,scheduled
34267,5873,2026-10-12,71.74,70.89,0.85,scheduled
34268,5874,2025-11-23,30.89,26.52,4.37,scheduled
34269,5874,2025-12-04,30.89,26.86,4.03,scheduled
34270,5874,2026-01-24,30.89,27.21,3.68,scheduled
34271,5874,2026-02-02,30.89,27.55,3.34,scheduled
34272,5874,2026-03-08,30.89,27.91,2.98,scheduled
34273,5874,2026-04-06,30.89,28.26,2.63,scheduled
34274,5874,2026-05-07,30.89,28.62,2.27,scheduled
34275,5874,2026-06-07,30.89,28.99,1.9,scheduled
34276,5874,2026-07-08,30.89,29.36,1.53,scheduled
34277,5874,2026-08-15,30.89,29.74,1.15,scheduled
34278,5874,2026-09-17,30.89,30.12,0.77,scheduled
34279,5874,2026-10-07,30.89,30.5,0.39,scheduled
34280,5875,2025-11-26,197.43,186.02,11.41,scheduled
34281,5875,2025-12-25,197.43,187.88,9.55,scheduled
34282,5875,2026-04-10,197.43,189.75,7.68,scheduled
34283,5875,2026-02-21,197.43,191.64,5.79,scheduled
34284,5875,2026-03-24,197.43,193.55,3.88,scheduled
34285,5875,2026-04-24,197.43,195.48,1.95,scheduled
34286,5876,2025-11-20,186.08,179.22,6.86,scheduled
34287,5876,2025-12-22,186.08,180.91,5.17,scheduled
34288,5876,2026-01-21,186.08,182.62,3.46,scheduled
34289,5876,2026-02-23,186.08,184.34,1.74,scheduled
34290,5877,2025-12-02,154.64,147.15,7.49,scheduled
34291,5877,2026-01-03,154.64,148.99,5.65,scheduled
34292,5877,2026-02-02,154.64,150.85,3.79,scheduled
34293,5877,2026-02-28,154.65,152.74,1.91,scheduled
34294,5878,2025-11-09,114.23,107.31,6.92,scheduled
34295,5878,2025-12-11,114.23,108.43,5.8,scheduled
34296,5878,2026-01-08,114.23,109.57,4.66,scheduled
34297,5878,2026-02-08,114.23,110.71,3.52,scheduled
34298,5878,2026-03-12,114.23,111.87,2.36,scheduled
34299,5878,2026-04-09,114.22,113.04,1.18,scheduled
34300,5879,2025-12-17,74.83,69.29,5.54,scheduled
34301,5879,2026-01-04,74.84,70.19,4.65,scheduled
34302,5879,2026-01-30,74.83,71.09,3.74,scheduled
34303,5879,2026-03-02,74.83,72.01,2.82,scheduled
34304,5879,2026-03-26,74.84,72.94,1.9,scheduled
34305,5879,2026-04-30,74.83,73.88,0.95,scheduled
34306,5880,2025-11-13,113.98,109.35,4.63,scheduled
34307,5880,2025-12-13,113.98,110.49,3.49,scheduled
34308,5881,2025-11-30,113.16,106.67,6.49,scheduled
34309,5881,2025-12-25,113.16,107.72,5.44,scheduled
34310,5881,2026-01-27,113.16,108.79,4.37,scheduled
34311,5881,2026-02-25,113.15,109.86,3.29,scheduled
34312,5881,2026-03-29,113.16,110.95,2.21,scheduled
34313,5881,2026-04-23,113.16,112.05,1.11,scheduled
34314,5882,2025-11-23,115.06,109.64,5.42,scheduled
34315,5882,2025-12-23,115.07,110.98,4.09,scheduled
34316,5882,2026-02-19,115.06,112.32,2.74,scheduled
34317,5882,2026-02-26,115.07,113.69,1.38,scheduled
34318,5883,2025-12-04,41.0,36.78,4.22,scheduled
34319,5883,2025-12-29,41.0,37.12,3.88,scheduled
34320,5883,2026-01-24,40.99,37.45,3.54,scheduled
34321,5883,2026-02-23,40.99,37.79,3.2,scheduled
34322,5883,2026-03-25,41.0,38.14,2.86,scheduled
34323,5883,2026-04-24,40.99,38.48,2.51,scheduled
34324,5883,2026-05-29,40.99,38.83,2.16,scheduled
34325,5883,2026-06-26,41.0,39.19,1.81,scheduled
34326,5883,2026-07-27,41.0,39.54,1.46,scheduled
34327,5883,2026-08-24,41.0,39.9,1.1,scheduled
34328,5883,2026-09-23,40.99,40.26,0.73,scheduled
34329,5883,2026-10-30,41.01,40.64,0.37,scheduled
34330,5884,2025-11-20,126.28,118.96,7.32,scheduled
34331,5884,2025-12-24,126.28,120.15,6.13,scheduled
34332,5884,2026-01-23,126.29,121.36,4.93,scheduled
34333,5884,2026-02-22,126.29,122.57,3.72,scheduled
34334,5884,2026-03-21,126.29,123.8,2.49,scheduled
34335,5884,2026-04-30,126.28,125.03,1.25,scheduled
34336,5885,2025-11-13,117.91,111.19,6.72,scheduled
34337,5885,2025-12-15,117.91,112.28,5.63,scheduled
34338,5885,2026-01-16,117.9,113.38,4.52,scheduled
34339,5885,2026-02-23,117.91,114.5,3.41,scheduled
34340,5885,2026-03-10,117.9,115.62,2.28,scheduled
34341,5885,2026-04-11,117.92,116.77,1.15,scheduled
