customer_id,total_payment_180d,total_loss_180d,net_ltv_180d
3074,400.29,0,400.29
2054,400.29,0,400.29
3876,400.12,0,400.12
9421,400.04,0,400.04
3689,399.90,0,399.90
10676,399.85,0,399.85
2416,399.57,0,399.57
9694,399.19,0,399.19
2321,399.10,0,399.10
9284,398.80,0,398.80
9632,398.68,0,398.68
6419,398.39,0,398.39
583,398.30,0,398.30
3338,398.24,0,398.24
2186,397.82,0,397.82
971,397.56,0,397.56
480,397.56,0,397.56
1847,397.10,0,397.10
11761,396.92,0,396.92
2210,396.86,0,396.86
7665,396.70,0,396.70
3058,396.16,0,396.16
5207,395.86,0,395.86
3113,395.76,0,395.76
1494,395.61,0,395.61
282,395.47,0,395.47
11025,395.41,0,395.41
2424,394.96,0,394.96
3795,394.89,0,394.89
7345,394.81,0,394.81
568,394.67,0,394.67
8154,394.56,0,394.56
7245,394.49,0,394.49
2622,394.23,0,394.23
9875,393.95,0,393.95
2708,393.95,0,393.95
3257,393.70,0,393.70
3868,392.86,0,392.86
5793,392.54,0,392.54
761,392.51,0,392.51
1745,392.08,0,392.08
1442,391.85,0,391.85
1258,391.75,0,391.75
108,391.32,0,391.32
1283,390.67,0,390.67
570,390.56,0,390.56
3297,390.40,0,390.40
7727,390.37,0,390.37
4554,390.22,0,390.22
841,390.21,0,390.21
2462,390.07,0,390.07
6135,389.99,0,389.99
6900,389.98,0,389.98
9332,389.95,0,389.95
879,389.93,0,389.93
7773,389.63,0,389.63
398,389.57,0,389.57
8590,389.56,0,389.56
1531,389.44,0,389.44
262,388.82,0,388.82
7904,388.79,0,388.79
6219,388.66,0,388.66
6457,388.62,0,388.62
3532,388.39,0,388.39
10099,388.21,0,388.21
2002,387.70,0,387.70
5821,387.61,0,387.61
11045,387.48,0,387.48
8514,387.46,0,387.46
8821,386.99,0,386.99
2876,386.90,0,386.90
2587,386.64,0,386.64
11068,386.56,0,386.56
6601,386.12,0,386.12
4227,386.07,0,386.07
8042,385.73,0,385.73
5884,385.70,0,385.70
6517,385.64,0,385.64
10082,385.35,0,385.35
3140,385.32,0,385.32
7707,385.25,0,385.25
1321,385.24,0,385.24
6132,385.03,0,385.03
12401,384.93,0,384.93
2850,384.66,0,384.66
6058,384.35,0,384.35
516,384.30,0,384.30
2134,384.30,0,384.30
2863,384.18,0,384.18
5300,384.13,0,384.13
8656,383.55,0,383.55
7265,383.54,0,383.54
7440,383.42,0,383.42
8398,383.36,0,383.36
7762,383.29,0,383.29
5848,383.18,0,383.18
1326,382.98,0,382.98
929,382.69,0,382.69
9682,382.66,0,382.66
10107,382.63,0,382.63
11367,382.54,0,382.54
2566,382.41,0,382.41
42,381.96,0,381.96
1338,381.96,0,381.96
9821,381.96,0,381.96
2679,381.86,0,381.86
4836,381.76,0,381.76
4965,381.25,0,381.25
7282,381.19,0,381.19
11590,381.18,0,381.18
2768,381.08,0,381.08
7633,381.06,0,381.06
1143,380.84,0,380.84
13358,380.84,0,380.84
1058,380.83,0,380.83
5847,380.70,0,380.70
5344,380.56,0,380.56
4632,380.42,0,380.42
39,380.41,0,380.41
621,380.40,0,380.40
226,380.35,0,380.35
2051,379.84,0,379.84
4614,379.70,0,379.70
5798,379.62,0,379.62
4172,379.59,0,379.59
5699,379.48,0,379.48
234,379.38,0,379.38
8298,379.28,0,379.28
3211,379.19,0,379.19
2034,379.18,0,379.18
1634,379.15,0,379.15
5485,378.65,0,378.65
3066,378.46,0,378.46
1731,378.34,0,378.34
10793,378.09,0,378.09
1018,377.90,0,377.90
429,377.83,0,377.83
10695,377.50,0,377.50
1072,377.46,0,377.46
1458,377.43,0,377.43
2920,377.00,0,377.00
348,376.83,0,376.83
7531,376.72,0,376.72
1130,376.49,0,376.49
493,376.19,0,376.19
2562,375.88,0,375.88
1151,375.75,0,375.75
3610,375.39,0,375.39
11663,375.32,0,375.32
8813,374.45,0,374.45
3540,374.31,0,374.31
10599,374.17,0,374.17
1842,373.96,0,373.96
11021,373.85,0,373.85
759,373.84,0,373.84
3201,373.75,0,373.75
10294,373.58,0,373.58
1894,373.18,0,373.18
2797,372.86,0,372.86
3100,372.86,0,372.86
826,372.77,0,372.77
5733,372.72,0,372.72
3763,372.70,0,372.70
5386,372.70,0,372.70
2418,372.64,0,372.64
738,372.40,0,372.40
6815,372.27,0,372.27
11685,372.23,0,372.23
5088,372.14,0,372.14
4594,371.85,0,371.85
10527,371.60,0,371.60
2827,371.53,0,371.53
3919,371.48,0,371.48
608,371.42,0,371.42
814,371.07,0,371.07
1949,370.85,0,370.85
5190,370.78,0,370.78
206,370.78,0,370.78
10247,370.77,0,370.77
1440,370.56,0,370.56
6,370.43,0,370.43
11952,370.20,0,370.20
2556,370.07,0,370.07
4166,370.05,0,370.05
496,369.82,0,369.82
2790,369.72,0,369.72
952,369.70,0,369.70
662,369.49,0,369.49
2064,369.39,0,369.39
2831,369.21,0,369.21
11423,369.18,0,369.18
9381,368.93,0,368.93
12333,368.63,0,368.63
449,368.38,0,368.38
6342,368.33,0,368.33
9197,368.13,0,368.13
1853,367.77,0,367.77
9946,367.65,0,367.65
6444,367.35,0,367.35
9212,367.29,0,367.29
7442,367.26,0,367.26
3782,367.11,0,367.11
5516,366.64,0,366.64
1864,366.60,0,366.60
10925,366.46,0,366.46
5016,366.11,0,366.11
6377,365.67,0,365.67
7410,365.65,0,365.65
2142,365.60,0,365.60
7179,365.57,0,365.57
4657,365.51,0,365.51
2009,365.44,0,365.44
3859,365.39,0,365.39
6327,365.03,0,365.03
7350,364.73,0,364.73
885,364.68,0,364.68
6822,364.64,0,364.64
4873,364.48,0,364.48
1045,364.40,0,364.40
1930,364.23,0,364.23
1685,364.11,0,364.11
2092,363.87,0,363.87
3982,363.83,0,363.83
1568,363.66,0,363.66
1652,363.57,0,363.57
9492,363.52,0,363.52
2845,363.41,0,363.41
773,363.37,0,363.37
3657,362.92,0,362.92
10209,362.90,0,362.90
3476,362.90,0,362.90
3277,362.75,0,362.75
10768,362.70,0,362.70
1624,362.68,0,362.68
2258,362.30,0,362.30
2523,361.95,0,361.95
8587,361.92,0,361.92
3946,361.88,0,361.88
5758,361.82,0,361.82
1969,361.78,0,361.78
5928,361.78,0,361.78
2191,361.60,0,361.60
6252,361.56,0,361.56
4913,361.49,0,361.49
7067,361.38,0,361.38
6619,361.28,0,361.28
1369,361.24,0,361.24
7771,361.16,0,361.16
150,360.90,0,360.90
620,360.80,0,360.80
2245,360.78,0,360.78
11611,360.63,0,360.63
4326,360.36,0,360.36
3612,360.26,0,360.26
5410,360.23,0,360.23
2496,360.22,0,360.22
12490,360.21,0,360.21
9184,359.97,0,359.97
11168,359.90,0,359.90
3824,359.83,0,359.83
213,359.70,0,359.70
1558,359.50,0,359.50
192,359.49,0,359.49
100,358.83,0,358.83
994,358.75,0,358.75
8227,358.52,0,358.52
1201,358.43,0,358.43
2958,358.24,0,358.24
3883,358.12,0,358.12
3784,357.80,0,357.80
549,357.64,0,357.64
3320,357.60,0,357.60
2785,357.21,0,357.21
1946,356.98,0,356.98
1525,356.48,0,356.48
2749,356.47,0,356.47
4545,356.45,0,356.45
5306,356.43,0,356.43
8312,356.36,0,356.36
4795,356.02,0,356.02
3024,355.87,0,355.87
4500,355.79,0,355.79
4256,355.55,0,355.55
9815,355.54,0,355.54
573,355.52,0,355.52
1162,355.48,0,355.48
13416,355.37,0,355.37
8461,355.06,0,355.06
1246,354.93,0,354.93
6461,354.71,0,354.71
1555,354.63,0,354.63
1295,354.60,0,354.60
1503,354.56,0,354.56
2855,354.50,0,354.50
7864,354.42,0,354.42
1664,354.34,0,354.34
11083,354.32,0,354.32
1323,354.06,0,354.06
317,353.51,0,353.51
958,352.99,0,352.99
5260,352.96,0,352.96
9030,352.88,0,352.88
7696,352.86,0,352.86
10767,352.68,0,352.68
5968,352.35,0,352.35
2923,352.20,0,352.20
4576,352.11,0,352.11
4871,352.10,0,352.10
5415,351.91,0,351.91
7563,351.88,0,351.88
3008,351.63,0,351.63
816,351.40,0,351.40
4402,351.33,0,351.33
9828,351.28,0,351.28
8505,351.09,0,351.09
8303,350.83,0,350.83
8064,350.79,0,350.79
2507,350.53,0,350.53
858,350.21,0,350.21
342,350.20,0,350.20
8424,350.17,0,350.17
5382,350.02,0,350.02
6022,349.84,0,349.84
8268,349.72,0,349.72
1075,349.64,0,349.64
8260,349.21,0,349.21
4848,348.81,0,348.81
2804,348.80,0,348.80
2154,348.77,0,348.77
7522,348.69,0,348.69
4907,348.66,0,348.66
6712,348.65,0,348.65
1950,348.46,0,348.46
8069,348.31,0,348.31
689,348.29,0,348.29
1984,348.23,0,348.23
5331,348.19,0,348.19
11260,347.84,0,347.84
176,347.78,0,347.78
12485,347.66,0,347.66
7387,347.62,0,347.62
2875,347.54,0,347.54
4509,347.46,0,347.46
8434,347.37,0,347.37
1474,346.51,0,346.51
9950,346.41,0,346.41
2295,346.21,0,346.21
9090,346.13,0,346.13
7900,345.96,0,345.96
1788,345.90,0,345.90
6875,345.87,0,345.87
1980,345.03,0,345.03
4629,344.73,0,344.73
8662,344.72,0,344.72
1480,344.53,0,344.53
8753,344.51,0,344.51
9353,344.40,0,344.40
11939,343.95,0,343.95
3087,343.91,0,343.91
9384,343.85,0,343.85
8688,343.79,0,343.79
7392,343.34,0,343.34
1902,343.29,0,343.29
888,342.95,0,342.95
7996,342.72,0,342.72
8162,342.66,0,342.66
1674,342.46,0,342.46
9118,342.42,0,342.42
576,342.34,0,342.34
43,342.31,0,342.31
156,342.20,0,342.20
4773,342.12,0,342.12
4916,342.07,0,342.07
13003,342.07,0,342.07
8499,342.03,0,342.03
2178,341.77,0,341.77
5115,341.70,0,341.70
2842,341.67,0,341.67
3148,341.55,0,341.55
2783,341.22,0,341.22
3992,341.00,0,341.00
217,340.86,0,340.86
1739,340.67,0,340.67
4923,340.45,0,340.45
6303,340.42,0,340.42
2180,340.39,0,340.39
4489,340.03,0,340.03
2546,339.94,0,339.94
6741,339.79,0,339.79
1665,339.49,0,339.49
209,339.40,0,339.40
6901,339.10,0,339.10
1472,339.01,0,339.01
3223,338.83,0,338.83
2336,338.80,0,338.80
3998,338.70,0,338.70
142,338.46,0,338.46
1021,338.32,0,338.32
7834,337.93,0,337.93
13103,337.81,0,337.81
1123,337.62,0,337.62
11167,337.58,0,337.58
10895,337.55,0,337.55
4277,337.27,0,337.27
1606,337.20,0,337.20
2880,337.12,0,337.12
350,337.05,0,337.05
2335,336.87,0,336.87
186,336.83,0,336.83
7075,336.81,0,336.81
12877,336.79,0,336.79
11883,336.65,0,336.65
7654,336.51,0,336.51
5289,336.46,0,336.46
5487,336.39,0,336.39
8783,335.99,0,335.99
7812,335.71,0,335.71
8166,335.34,0,335.34
33,335.17,0,335.17
585,335.01,0,335.01
6172,334.99,0,334.99
6785,334.56,0,334.56
1710,334.55,0,334.55
11128,334.49,0,334.49
2982,334.46,0,334.46
3418,334.18,0,334.18
3887,333.80,0,333.80
9404,333.76,0,333.76
7787,333.32,0,333.32
5572,333.30,0,333.30
8743,333.14,0,333.14
3093,333.05,0,333.05
2426,332.94,0,332.94
3303,332.89,0,332.89
3298,332.80,0,332.80
4430,332.73,0,332.73
10520,332.65,0,332.65
920,332.29,0,332.29
3235,332.29,0,332.29
4774,332.12,0,332.12
10671,331.85,0,331.85
2184,331.59,0,331.59
3537,331.57,0,331.57
2924,331.51,0,331.51
6670,331.41,0,331.41
7536,331.38,0,331.38
10277,331.33,0,331.33
4532,331.14,0,331.14
1744,331.03,0,331.03
5343,330.94,0,330.94
10874,330.81,0,330.81
3340,330.59,0,330.59
5475,330.56,0,330.56
1233,330.22,0,330.22
6163,330.21,0,330.21
865,330.19,0,330.19
5732,330.04,0,330.04
5048,329.85,0,329.85
1726,329.59,0,329.59
37,329.47,0,329.47
420,328.69,0,328.69
3801,328.68,0,328.68
921,328.67,0,328.67
2854,328.64,0,328.64
807,328.50,0,328.50
3254,328.14,0,328.14
9753,328.07,0,328.07
2580,327.94,0,327.94
4143,327.61,0,327.61
992,327.46,0,327.46
4415,327.32,0,327.32
3702,327.03,0,327.03
7612,326.97,0,326.97
6236,326.80,0,326.80
790,326.77,0,326.77
7053,326.43,0,326.43
6328,326.28,0,326.28
2078,326.25,0,326.25
1351,326.25,0,326.25
1673,326.21,0,326.21
4333,326.15,0,326.15
968,325.82,0,325.82
9724,325.64,0,325.64
6867,325.55,0,325.55
2039,325.49,0,325.49
8759,325.45,0,325.45
657,325.20,0,325.20
7405,325.14,0,325.14
377,325.10,0,325.10
7150,325.04,0,325.04
859,325.02,0,325.02
842,324.71,0,324.71
9437,324.68,0,324.68
1911,324.54,0,324.54
5544,324.44,0,324.44
3479,324.09,0,324.09
5961,323.96,0,323.96
3255,323.94,0,323.94
9959,323.81,0,323.81
3278,323.80,0,323.80
8482,323.67,0,323.67
5551,323.65,0,323.65
4714,323.54,0,323.54
2770,323.44,0,323.44
9702,323.29,0,323.29
3194,323.10,0,323.10
2951,322.88,0,322.88
1757,322.70,0,322.70
2521,322.66,0,322.66
4364,322.63,0,322.63
8936,322.57,0,322.57
982,322.32,0,322.32
8287,322.23,0,322.23
9059,322.12,0,322.12
5585,321.91,0,321.91
7311,321.87,0,321.87
3911,321.41,0,321.41
3432,321.28,0,321.28
4148,320.77,0,320.77
394,320.74,0,320.74
180,320.08,0,320.08
1362,319.95,0,319.95
2354,319.90,0,319.90
7972,319.89,0,319.89
4164,319.83,0,319.83
1347,319.77,0,319.77
2670,319.46,0,319.46
3514,319.40,0,319.40
6519,318.95,0,318.95
3714,318.92,0,318.92
7246,318.85,0,318.85
8622,318.80,0,318.80
8157,318.77,0,318.77
12396,318.65,0,318.65
5258,318.57,0,318.57
9102,318.50,0,318.50
3090,318.34,0,318.34
2747,318.27,0,318.27
4824,318.11,0,318.11
1332,318.01,0,318.01
2862,317.78,0,317.78
3893,317.63,0,317.63
2673,317.10,0,317.10
10352,317.04,0,317.04
5151,316.95,0,316.95
2751,316.60,0,316.60
5472,316.55,0,316.55
1137,316.45,0,316.45
3004,316.36,0,316.36
12817,316.35,0,316.35
1041,316.34,0,316.34
639,316.25,0,316.25
2552,316.15,0,316.15
1394,315.89,0,315.89
1082,315.88,0,315.88
3941,315.49,0,315.49
6669,315.38,0,315.38
3434,315.38,0,315.38
2696,315.08,0,315.08
1426,314.93,0,314.93
7883,314.79,0,314.79
2417,314.60,0,314.60
6661,314.58,0,314.58
3371,314.36,0,314.36
1827,314.24,0,314.24
4389,314.17,0,314.17
2940,313.70,0,313.70
4946,313.60,0,313.60
2318,313.59,0,313.59
10830,312.46,0,312.46
2844,312.35,0,312.35
8027,312.33,0,312.33
9621,312.31,0,312.31
2922,311.88,0,311.88
4480,311.76,0,311.76
3743,311.64,0,311.64
5622,311.48,0,311.48
2150,311.37,0,311.37
3564,311.17,0,311.17
5018,311.09,0,311.09
2816,310.80,0,310.80
7869,310.40,0,310.40
9452,310.35,0,310.35
1432,310.25,0,310.25
5226,310.09,0,310.09
2228,309.99,0,309.99
2557,309.81,0,309.81
1588,309.61,0,309.61
1036,309.42,0,309.42
1085,309.40,0,309.40
366,309.29,0,309.29
10537,308.74,0,308.74
1239,308.71,0,308.71
2815,308.65,0,308.65
11807,308.65,0,308.65
6212,308.52,0,308.52
4419,308.47,0,308.47
2463,308.25,0,308.25
479,308.11,0,308.11
11795,307.99,0,307.99
11620,307.89,0,307.89
10589,307.52,0,307.52
5460,307.48,0,307.48
579,307.46,0,307.46
9447,307.45,0,307.45
5263,307.38,0,307.38
8127,307.22,0,307.22
5210,307.00,0,307.00
3628,306.99,0,306.99
97,306.91,0,306.91
7551,306.70,0,306.70
9106,306.46,0,306.46
1921,306.31,0,306.31
6699,306.19,0,306.19
6292,306.19,0,306.19
5054,306.16,0,306.16
12976,306.11,0,306.11
8015,306.05,0,306.05
8378,305.90,0,305.90
3047,305.86,0,305.86
1104,305.81,0,305.81
8601,305.77,0,305.77
1709,305.73,0,305.73
10302,305.70,0,305.70
5248,305.60,0,305.60
1772,305.60,0,305.60
1707,305.39,0,305.39
8468,305.36,0,305.36
2561,305.33,0,305.33
751,305.33,0,305.33
2316,305.26,0,305.26
515,304.72,0,304.72
6446,304.70,0,304.70
2005,304.70,0,304.70
856,304.61,0,304.61
3924,304.52,0,304.52
9005,304.48,0,304.48
1589,304.47,0,304.47
8494,304.43,0,304.43
2663,304.39,0,304.39
651,304.34,0,304.34
1371,304.15,0,304.15
2609,304.14,0,304.14
3103,303.78,0,303.78
11254,303.67,0,303.67
1843,303.63,0,303.63
8683,303.60,0,303.60
12518,303.48,0,303.48
5578,303.45,0,303.45
4032,303.24,0,303.24
2509,303.20,0,303.20
3175,302.86,0,302.86
792,302.75,0,302.75
9392,302.70,0,302.70
457,302.69,0,302.69
1092,302.67,0,302.67
1327,302.27,0,302.27
10914,302.08,0,302.08
4331,301.79,0,301.79
7989,301.74,0,301.74
6435,301.73,0,301.73
5316,301.44,0,301.44
11698,301.30,0,301.30
5669,301.25,0,301.25
3165,301.22,0,301.22
157,301.22,0,301.22
3597,300.89,0,300.89
1708,300.83,0,300.83
1502,300.65,0,300.65
6006,300.61,0,300.61
145,300.53,0,300.53
2268,300.50,0,300.50
6331,300.41,0,300.41
3236,300.20,0,300.20
3017,300.04,0,300.04
3971,300.01,0,300.01
12321,299.99,0,299.99
3882,299.86,0,299.86
8795,299.85,0,299.85
6554,299.85,0,299.85
2444,299.66,0,299.66
1979,299.12,0,299.12
6612,298.94,0,298.94
8767,298.76,0,298.76
3440,298.28,0,298.28
6737,298.27,0,298.27
4321,297.89,0,297.89
7857,297.62,0,297.62
8168,297.43,0,297.43
1914,297.05,0,297.05
9861,297.04,0,297.04
5659,297.01,0,297.01
2219,296.60,0,296.60
3412,296.58,0,296.58
10616,296.52,0,296.52
5348,296.30,0,296.30
5839,296.30,0,296.30
9455,296.18,0,296.18
3365,296.13,0,296.13
1378,296.06,0,296.06
3228,295.99,0,295.99
6515,295.89,0,295.89
3041,295.79,0,295.79
8464,295.79,0,295.79
1009,295.63,0,295.63
10675,295.58,0,295.58
5139,295.39,0,295.39
12176,295.06,0,295.06
2395,294.98,0,294.98
8458,294.91,0,294.91
2737,294.85,0,294.85
3163,294.75,0,294.75
9050,294.70,0,294.70
10193,294.59,0,294.59
10580,294.50,0,294.50
1492,294.36,0,294.36
7831,294.36,0,294.36
7023,294.12,0,294.12
1858,294.07,0,294.07
8939,293.80,0,293.80
3144,293.70,0,293.70
4767,293.49,0,293.49
7560,293.40,0,293.40
547,293.22,0,293.22
6207,293.02,0,293.02
249,292.53,0,292.53
7209,292.25,0,292.25
3172,292.07,0,292.07
590,292.05,0,292.05
119,292.04,0,292.04
8997,291.94,0,291.94
4805,291.88,0,291.88
3945,291.77,0,291.77
4920,291.57,0,291.57
6535,291.25,0,291.25
8448,291.00,0,291.00
7662,290.73,0,290.73
1981,290.57,0,290.57
3651,290.09,0,290.09
1289,290.09,0,290.09
4561,290.09,0,290.09
4891,289.67,0,289.67
12395,289.19,0,289.19
594,288.88,0,288.88
12424,288.85,0,288.85
2734,288.71,0,288.71
8637,288.38,0,288.38
3774,288.01,0,288.01
8591,287.88,0,287.88
5766,287.75,0,287.75
584,287.67,0,287.67
10415,287.58,0,287.58
3715,287.55,0,287.55
112,287.55,0,287.55
11259,287.51,0,287.51
8624,287.45,0,287.45
1848,287.27,0,287.27
8894,286.93,0,286.93
7077,286.77,0,286.77
5298,286.70,0,286.70
733,286.66,0,286.66
3286,286.65,0,286.65
6971,286.47,0,286.47
3349,285.88,0,285.88
4255,285.53,0,285.53
5456,285.48,0,285.48
3253,285.46,0,285.46
12962,285.06,0,285.06
8071,285.01,0,285.01
5168,284.62,0,284.62
4113,284.19,0,284.19
10236,284.15,0,284.15
6978,283.99,0,283.99
9668,283.95,0,283.95
1738,283.83,0,283.83
1061,283.51,0,283.51
4311,283.40,0,283.40
7948,283.36,0,283.36
786,283.07,0,283.07
9098,283.05,0,283.05
2040,282.91,0,282.91
8817,282.85,0,282.85
3987,282.68,0,282.68
4917,282.46,0,282.46
6605,282.42,0,282.42
11225,282.33,0,282.33
7669,282.28,0,282.28
745,282.11,0,282.11
2227,282.02,0,282.02
3351,281.75,0,281.75
2032,281.59,0,281.59
1735,281.15,0,281.15
4171,281.04,0,281.04
4085,280.66,0,280.66
5822,280.50,0,280.50
4967,280.35,0,280.35
3528,280.25,0,280.25
3010,280.04,0,280.04
10349,279.80,0,279.80
8534,279.78,0,279.78
1813,279.60,0,279.60
4677,279.58,0,279.58
624,279.27,0,279.27
413,278.98,0,278.98
1828,278.80,0,278.80
7010,278.76,0,278.76
783,278.72,0,278.72
3421,278.69,0,278.69
2684,278.44,0,278.44
1773,278.16,0,278.16
5191,277.85,0,277.85
3719,277.81,0,277.81
11702,277.47,0,277.47
464,277.37,0,277.37
5235,276.90,0,276.90
4666,276.73,0,276.73
4111,276.55,0,276.55
4382,276.45,0,276.45
1616,276.35,0,276.35
6411,276.27,0,276.27
9394,276.06,0,276.06
8712,275.89,0,275.89
3437,275.65,0,275.65
2205,275.65,0,275.65
250,275.45,0,275.45
972,275.10,0,275.10
3747,275.07,0,275.07
5812,274.48,0,274.48
2956,274.09,0,274.09
10607,274.02,0,274.02
3820,273.68,0,273.68
329,273.68,0,273.68
236,273.52,0,273.52
9457,273.13,0,273.13
7403,273.12,0,273.12
421,272.95,0,272.95
3347,272.90,0,272.90
8661,272.76,0,272.76
637,272.55,0,272.55
2124,272.52,0,272.52
4338,272.23,0,272.23
641,272.18,0,272.18
2057,272.17,0,272.17
1114,271.91,0,271.91
3072,271.81,0,271.81
7774,271.74,0,271.74
397,271.70,0,271.70
3749,271.60,0,271.60
4671,271.50,0,271.50
6505,271.20,0,271.20
863,270.61,0,270.61
11450,270.59,0,270.59
5457,270.38,0,270.38
10435,270.34,0,270.34
8898,270.25,0,270.25
2576,270.18,0,270.18
187,270.15,0,270.15
10387,270.13,0,270.13
4064,269.84,0,269.84
4308,269.10,0,269.10
354,268.89,0,268.89
9318,268.55,0,268.55
7373,268.50,0,268.50
310,268.48,0,268.48
11505,268.47,0,268.47
9790,268.30,0,268.30
499,268.26,0,268.26
7853,268.17,0,268.17
3075,267.86,0,267.86
2918,267.68,0,267.68
4866,267.65,0,267.65
1982,267.57,0,267.57
2304,267.43,0,267.43
4628,267.26,0,267.26
4784,267.18,0,267.18
11699,267.13,0,267.13
6092,266.89,0,266.89
2605,266.63,0,266.63
3121,266.46,0,266.46
4204,266.05,0,266.05
2859,265.89,0,265.89
4295,265.69,0,265.69
11447,265.55,0,265.55
8019,265.43,0,265.43
1790,265.33,0,265.33
7235,265.17,0,265.17
11589,265.08,0,265.08
5915,264.60,0,264.60
2333,264.50,0,264.50
1800,264.29,0,264.29
40,264.14,0,264.14
4275,264.08,0,264.08
2779,263.23,0,263.23
2058,262.92,0,262.92
1519,262.80,0,262.80
2560,262.72,0,262.72
1653,262.72,0,262.72
1873,262.68,0,262.68
1184,262.67,0,262.67
10727,262.53,0,262.53
9478,262.39,0,262.39
7115,262.27,0,262.27
3264,262.00,0,262.00
5844,261.72,0,261.72
5698,261.65,0,261.65
4726,261.54,0,261.54
4780,261.44,0,261.44
9615,261.33,0,261.33
3724,261.33,0,261.33
860,261.04,0,261.04
7019,260.99,0,260.99
3188,260.84,0,260.84
4200,260.55,0,260.55
10189,259.83,0,259.83
10667,259.80,0,259.80
2719,259.35,0,259.35
3964,259.08,0,259.08
5310,259.00,0,259.00
9315,258.93,0,258.93
6208,258.67,0,258.67
955,258.62,0,258.62
3603,257.97,0,257.97
4131,257.76,0,257.76
1752,257.55,0,257.55
8014,257.26,0,257.26
1314,257.03,0,257.03
10405,257.00,0,257.00
2645,256.95,0,256.95
2355,256.54,0,256.54
1543,256.02,0,256.02
4405,255.99,0,255.99
5836,255.84,0,255.84
2717,255.75,0,255.75
6865,255.26,0,255.26
1775,255.21,0,255.21
9554,255.15,0,255.15
7541,254.95,0,254.95
7008,254.85,0,254.85
3952,254.82,0,254.82
2851,254.70,0,254.70
2073,254.50,0,254.50
61,254.42,0,254.42
1526,254.38,0,254.38
334,254.20,0,254.20
753,254.08,0,254.08
4054,254.00,0,254.00
3707,252.98,0,252.98
999,252.94,0,252.94
3415,252.73,0,252.73
10097,252.72,0,252.72
1341,252.45,0,252.45
12470,252.40,0,252.40
6931,252.34,0,252.34
8091,252.08,0,252.08
7606,252.00,0,252.00
11704,251.93,0,251.93
2595,251.66,0,251.66
5779,251.58,0,251.58
3504,251.58,0,251.58
7236,251.49,0,251.49
9597,251.43,0,251.43
3009,251.25,0,251.25
6892,251.11,0,251.11
1681,250.80,0,250.80
2368,250.60,0,250.60
671,250.55,0,250.55
12245,249.99,0,249.99
3690,249.78,0,249.78
2908,249.55,0,249.55
1345,249.39,0,249.39
2786,249.28,0,249.28
4381,248.58,0,248.58
7882,248.53,0,248.53
2530,248.37,0,248.37
4423,248.17,0,248.17
4981,247.91,0,247.91
3142,247.85,0,247.85
1084,247.81,0,247.81
4153,247.80,0,247.80
7836,247.69,0,247.69
10721,246.93,0,246.93
9604,246.83,0,246.83
8607,246.81,0,246.81
2874,246.76,0,246.76
4782,246.68,0,246.68
118,246.58,0,246.58
10838,246.12,0,246.12
7054,245.54,0,245.54
2183,245.47,0,245.47
1091,245.31,0,245.31
9210,245.03,0,245.03
1093,244.91,0,244.91
2539,244.62,0,244.62
2657,244.61,0,244.61
3363,244.55,0,244.55
7308,244.45,0,244.45
1655,244.38,0,244.38
2995,244.06,0,244.06
5782,243.77,0,243.77
941,243.41,0,243.41
4096,243.34,0,243.34
9907,243.20,0,243.20
3130,243.11,0,243.11
1942,242.73,0,242.73
4954,242.66,0,242.66
4467,242.55,0,242.55
7535,242.34,0,242.34
7574,242.14,0,242.14
258,242.10,0,242.10
6496,242.09,0,242.09
4347,241.98,0,241.98
2535,241.88,0,241.88
8827,241.73,0,241.73
7896,241.55,0,241.55
2350,241.52,0,241.52
2292,241.07,0,241.07
4431,241.01,0,241.01
3323,240.93,0,240.93
4024,240.83,0,240.83
7985,240.83,0,240.83
7745,240.70,0,240.70
1544,240.26,0,240.26
961,240.21,0,240.21
89,240.20,0,240.20
4935,240.10,0,240.10
9124,239.96,0,239.96
1713,239.80,0,239.80
3456,239.67,0,239.67
9866,239.31,0,239.31
2849,238.95,0,238.95
7524,238.83,0,238.83
3848,238.82,0,238.82
10463,238.81,0,238.81
3332,238.73,0,238.73
2585,238.51,0,238.51
326,238.29,0,238.29
4807,238.20,0,238.20
11487,238.06,0,238.06
2812,238.06,0,238.06
8223,238.05,0,238.05
3036,237.91,0,237.91
1033,237.65,0,237.65
374,237.46,0,237.46
6472,236.63,0,236.63
2398,236.52,0,236.52
1529,236.40,0,236.40
3042,236.35,0,236.35
3384,236.33,0,236.33
9812,236.32,0,236.32
3462,235.95,0,235.95
834,235.80,0,235.80
8529,235.60,0,235.60
6443,235.28,0,235.28
8450,234.37,0,234.37
1809,233.93,0,233.93
158,233.77,0,233.77
1645,233.75,0,233.75
1991,233.60,0,233.60
9087,233.50,0,233.50
7593,233.15,0,233.15
4428,232.98,0,232.98
1742,232.88,0,232.88
8956,232.73,0,232.73
1815,232.69,0,232.69
10305,232.63,0,232.63
454,232.53,0,232.53
10188,232.50,0,232.50
10749,232.03,0,232.03
1554,231.79,0,231.79
4506,231.36,0,231.36
7514,231.17,0,231.17
3723,231.08,0,231.08
2938,231.04,0,231.04
6503,230.77,0,230.77
1134,230.39,0,230.39
11180,228.56,0,228.56
5581,228.50,0,228.50
9960,228.35,0,228.35
1751,228.14,0,228.14
6817,228.00,0,228.00
9716,227.99,0,227.99
6983,227.70,0,227.70
11688,227.59,0,227.59
6514,227.55,0,227.55
10713,227.43,0,227.43
